image_name,condition,thisN,thisTrialN,thisRepN,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro_instructions.started,text_2.started,key_resp.started,intro_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,fixation.started,stim_image.started,fixation.stopped,stim_image.stopped,text.started,remember_box.started,familiar_box.started,forgotten_box.started,remember_text.started,familiar_text.started,forgotten_text.started,mouse_resp.started,trial.stopped,response_label,response_code,trials.mouse_resp.x,trials.mouse_resp.y,trials.mouse_resp.leftButton,trials.mouse_resp.midButton,trials.mouse_resp.rightButton,trials.mouse_resp.time,trials.mouse_resp.clicked_name,end_thanks.started,thanks.started,thanks.stopped,end_thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Grass 6.jpg,old,36,36,0,[np.float64(0.3158995815899582)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.8081563339801505],['forgotten_box'],0,36,36,47,237.94286854204256,,,,,,,,,237.93880004202947,237.94286854204256,238.93187462503556,238.93187462503556,241.93559041700792,241.93559041700792,241.93559041700792,241.93559041700792,241.93559041700792,241.93559041700792,241.93559041700792,241.93559041700792,4.003242832957767,242.74418770801276,Forgotten,1,[np.float64(0.3158995815899582)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.8081563339801505],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Bear 2.jpg,old,37,37,0,[np.float64(0.02615062761506276)],[np.float64(-0.301255230125523)],[1],[0],[0],[0.7480052090249956],['familiar_box'],0,37,37,31,243.06109766697045,,,,,,,,,243.057109083049,243.06109766697045,244.04971420799848,244.05867712502368,247.05168620799668,247.05168620799668,247.05168620799668,247.05168620799668,247.05168620799668,247.05168620799668,247.05168620799668,247.05168620799668,4.002830749959685,247.80012904200703,Familiar,2,[np.float64(0.02615062761506276)],[np.float64(-0.301255230125523)],[1],[0],[0],[0.7480052090249956],['familiar_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
War 8.jpg,old,38,38,0,[np.float64(-0.25418410041841005)],[np.float64(-0.301255230125523)],[1],[0],[0],[2.707469749962911],['remember_box'],0,38,38,38,248.12074633303564,,,,,,,,,248.1166791249998,248.12074633303564,249.09899670805316,249.11414112499915,252.09211629198398,252.1025830419967,252.1025830419967,252.1025830419967,252.1025830419967,252.1025830419967,252.1025830419967,252.1025830419967,4.00111920805648,254.8178865420632,Remembered,3,[np.float64(-0.25418410041841005)],[np.float64(-0.301255230125523)],[1],[0],[0],[2.707469749962911],['remember_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Animal carcass 1.jpg,old,39,39,0,[np.float64(-0.0596234309623431)],[np.float64(-0.28661087866108786)],[1],[0],[0],[8.441464875009842],['familiar_box'],0,39,39,28,255.13700416707434,,,,,,,,,255.13293179206084,255.13700416707434,256.1158548750682,256.1308075420093,259.11835450003855,259.11835450003855,259.11835450003855,259.11835450003855,259.11835450003855,259.11835450003855,259.11835450003855,259.11835450003855,4.001348708057776,267.5670921250712,Familiar,2,[np.float64(-0.0596234309623431)],[np.float64(-0.28661087866108786)],[1],[0],[0],[8.441464875009842],['familiar_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Car accident 2.jpg,old,40,40,0,[np.float64(-0.2918410041841004)],[np.float64(-0.3169456066945607)],[1],[0],[0],[0.7887753340182826],['remember_box'],0,40,40,14,267.88708645803854,,,,,,,,,267.8830126670655,267.88708645803854,268.8659879170591,268.87971016706433,271.8679528749781,271.8679528749781,271.8679528749781,271.8679528749781,271.8679528749781,271.8679528749781,271.8679528749781,271.8679528749781,4.001286957995035,272.66574316704646,Remembered,3,[np.float64(-0.2918410041841004)],[np.float64(-0.3169456066945607)],[1],[0],[0],[0.7887753340182826],['remember_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Shark 8.jpg,old,41,41,0,[np.float64(0.28870292887029286)],[np.float64(-0.33368200836820083)],[1],[0],[0],[0.5718794170534238],['forgotten_box'],0,41,41,30,272.98872945806943,,,,,,,,,272.9847167080734,272.98872945806943,273.96597620798275,273.9802105000708,276.96861929201987,276.96861929201987,276.96861929201987,276.96861929201987,276.96861929201987,276.96861929201987,276.96861929201987,276.96861929201987,4.0015434169908985,277.5491162079852,Forgotten,1,[np.float64(0.28870292887029286)],[np.float64(-0.33368200836820083)],[1],[0],[0],[0.5718794170534238],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Lion 1.jpg,new,42,42,0,[np.float64(0.30857740585774057)],[np.float64(-0.33368200836820083)],[1],[0],[0],[1.2367228750372306],['forgotten_box'],0,42,42,65,277.8708828330273,,,,,,,,,277.86679437500425,277.8708828330273,278.8491252079839,278.8640870420495,281.8518288329942,281.8518288329942,281.8518288329942,281.8518288329942,281.8518288329942,281.8518288329942,281.8518288329942,281.8518288329942,4.016448582988232,283.1119135420304,Forgotten,1,[np.float64(0.30857740585774057)],[np.float64(-0.33368200836820083)],[1],[0],[0],[1.2367228750372306],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Exercise 3.jpg,old,43,43,0,[np.float64(0.04184100418410042)],[np.float64(-0.32112970711297073)],[1],[0],[0],[1.0860117920674384],['familiar_box'],0,43,43,7,283.43779929203447,,,,,,,,,283.43390608299524,283.43779929203447,284.41578400006983,284.4305610420415,287.4173306670273,287.4173306670273,287.4173306670273,287.4173306670273,287.4173306670273,287.4173306670273,287.4173306670273,287.4173306670273,3.999119417043403,288.5106802500086,Familiar,2,[np.float64(0.04184100418410042)],[np.float64(-0.32112970711297073)],[1],[0],[0],[1.0860117920674384],['familiar_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Shot 3.jpg,old,44,44,0,[np.float64(0.28451882845188287)],[np.float64(-0.32322175732217573)],[1],[0],[0],[0.9965915000066161],['forgotten_box'],0,44,44,13,288.8260717500234,,,,,,,,,288.8220898329746,288.8260717500234,289.8142938329838,289.8249050420709,292.808373625041,292.81789804203436,292.81789804203436,292.81789804203436,292.81789804203436,292.81789804203436,292.81789804203436,292.81789804203436,4.002451375010423,293.81489679205697,Forgotten,1,[np.float64(0.28451882845188287)],[np.float64(-0.32322175732217573)],[1],[0],[0],[0.9965915000066161],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Cockroach 1.jpg,old,45,45,0,[np.float64(0.3587866108786611)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.46867058298084885],['forgotten_box'],0,45,45,25,294.13633608305827,,,,,,,,,294.1322592080105,294.13633608305827,295.11573483305983,295.1302605000092,298.1185722920345,298.1185722920345,298.1185722920345,298.1185722920345,298.1185722920345,298.1185722920345,298.1185722920345,298.1185722920345,4.016200500074774,298.6103220829973,Forgotten,1,[np.float64(0.3587866108786611)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.46867058298084885],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Prison 2.jpg,new,46,46,0,[np.float64(0.3587866108786611)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.4427854579407722],['forgotten_box'],0,46,46,56,298.9254339580657,,,,,,,,,298.9214668329805,298.9254339580657,299.9150520419935,299.9150520419935,302.9082253749948,302.9177825420629,302.9177825420629,302.9177825420629,302.9177825420629,302.9177825420629,302.9177825420629,302.9177825420629,4.002700374927372,303.3610217500245,Forgotten,1,[np.float64(0.3587866108786611)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.4427854579407722],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Thunderstorm 10.jpg,new,47,47,0,[np.float64(0.3587866108786611)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.33098324993625283],['forgotten_box'],0,47,47,69,303.67548558302224,,,,,,,,,303.67143641703296,303.67548558302224,304.66549483302515,304.66549483302515,307.65819958306383,307.6682086250512,307.6682086250512,307.6682086250512,307.6682086250512,307.6682086250512,307.6682086250512,307.6682086250512,4.002485041040927,307.99960783298593,Forgotten,1,[np.float64(0.3587866108786611)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.33098324993625283],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Performance 2.jpg,old,48,48,0,[np.float64(0.3587866108786611)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.7009155419655144],['forgotten_box'],0,48,48,44,308.32104850001633,,,,,,,,,308.31704824999906,308.32104850001633,309.2986492080381,309.3135554579785,312.29146891704295,312.3018986249808,312.3018986249808,312.3018986249808,312.3018986249808,312.3018986249808,312.3018986249808,312.3018986249808,4.001540416968055,313.0108954170719,Forgotten,1,[np.float64(0.3587866108786611)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.7009155419655144],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Cat 12.jpg,old,49,49,0,[np.float64(0.3587866108786611)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.3985455409856513],['forgotten_box'],0,49,49,35,313.3270098749781,,,,,,,,,313.3228957919637,313.3270098749781,314.3148083330598,314.3247003330616,317.3081216249848,317.3176662080223,317.3176662080223,317.3176662080223,317.3176662080223,317.3176662080223,317.3176662080223,317.3176662080223,4.002163292025216,317.71660350007005,Forgotten,1,[np.float64(0.3587866108786611)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.3985455409856513],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Child labor 2.jpg,old,50,50,0,[np.float64(-0.2918410041841004)],[np.float64(-0.32112970711297073)],[1],[0],[0],[0.6836970000294968],['remember_box'],0,50,50,5,318.03423420805484,,,,,,,,,318.03022587497253,318.03423420805484,319.01560749998316,319.02847979206126,322.0185225000605,322.0185225000605,322.0185225000605,322.0185225000605,322.0185225000605,322.0185225000605,322.0185225000605,322.0185225000605,4.002356790937483,322.7103015000466,Remembered,3,[np.float64(-0.2918410041841004)],[np.float64(-0.32112970711297073)],[1],[0],[0],[0.6836970000294968],['remember_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Feces 1.jpg,new,51,51,0,[np.float64(0.2803347280334728)],[np.float64(-0.3399581589958159)],[1],[0],[0],[1.132708500023],['forgotten_box'],0,51,51,55,323.02699729206506,,,,,,,,,323.0229299169732,323.02699729206506,324.0154996670317,324.0246914579766,327.01819337497,327.01819337497,327.01819337497,327.01819337497,327.01819337497,327.01819337497,327.01819337497,327.01819337497,4.0031826249323785,328.1513258330524,Forgotten,1,[np.float64(0.2803347280334728)],[np.float64(-0.3399581589958159)],[1],[0],[0],[1.132708500023],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Bark 6.jpg,old,52,52,0,[np.float64(-0.3263598326359833)],[np.float64(-0.3284518828451883)],[1],[0],[0],[0.4230214999988675],['remember_box'],0,52,52,18,328.46823016705457,,,,,,,,,328.46452804200817,328.46823016705457,329.4485592499841,329.4633372500539,332.4412584580714,332.4519578330219,332.4519578330219,332.4519578330219,332.4519578330219,332.4519578330219,332.4519578330219,332.4519578330219,4.002826499985531,332.8827923750505,Remembered,3,[np.float64(-0.3263598326359833)],[np.float64(-0.3284518828451883)],[1],[0],[0],[0.4230214999988675],['remember_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Crow 1.jpg,new,53,53,0,[np.float64(-0.1108786610878661)],[np.float64(-0.28556485355648537)],[1],[0],[0],[1.7231472920393571],['familiar_box'],0,53,53,64,333.2032768330537,,,,,,,,,333.19909987505525,333.2032768330537,334.1821388750104,334.1958097079769,337.1744646669831,337.1850999169983,337.1850999169983,337.1850999169983,337.1850999169983,337.1850999169983,337.1850999169983,337.1850999169983,4.001607459038496,338.91634391702246,Familiar,2,[np.float64(-0.1108786610878661)],[np.float64(-0.28556485355648537)],[1],[0],[0],[1.7231472920393571],['familiar_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Skyscraper 1.jpg,old,54,54,0,[np.float64(-0.2834728033472803)],[np.float64(-0.3064853556485356)],[1],[0],[0],[0.382552916998975],['remember_box'],0,54,54,42,339.23622179205995,,,,,,,,,339.2320738750277,339.23622179205995,340.21501362498384,340.2298581249779,343.2080750419991,343.2187446249882,343.2187446249882,343.2187446249882,343.2187446249882,343.2187446249882,343.2187446249882,343.2187446249882,4.002885708003305,343.6094417080749,Remembered,3,[np.float64(-0.2834728033472803)],[np.float64(-0.3064853556485356)],[1],[0],[0],[0.382552916998975],['remember_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Snake 4.jpg,new,55,55,0,[np.float64(0.35355648535564854)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.7927765420172364],['forgotten_box'],0,55,55,61,343.92665320797823,,,,,,,,,343.9225040420424,343.92665320797823,344.9079893750604,344.9245766249951,347.89704433304723,347.9072537079919,347.9072537079919,347.9072537079919,347.9072537079919,347.9072537079919,347.9072537079919,347.9072537079919,4.001685334020294,348.7088833330199,Forgotten,1,[np.float64(0.35355648535564854)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.7927765420172364],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Jail 1.jpg,new,56,56,0,[np.float64(0.35355648535564854)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.3435749999480322],['forgotten_box'],0,56,56,68,349.0250097500393,,,,,,,,,349.02090624999255,349.0250097500393,350.0078822920332,350.01437620806973,352.9967383330222,353.0063981669955,353.0063981669955,353.0063981669955,353.0063981669955,353.0063981669955,353.0063981669955,353.0063981669955,4.000273957964964,353.35763070802204,Forgotten,1,[np.float64(0.35355648535564854)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.3435749999480322],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Dead bodies 2.jpg,new,57,57,0,[np.float64(0.049163179916317995)],[np.float64(-0.29602510460251047)],[1],[0],[0],[0.5862553330371156],['familiar_box'],0,57,57,48,353.6751132920617,,,,,,,,,353.6711397920735,353.6751132920617,354.65756916697137,354.663512500003,357.6469006249681,357.65628520806786,357.65628520806786,357.65628520806786,357.65628520806786,357.65628520806786,357.65628520806786,357.65628520806786,4.001542291021906,358.25023491703905,Familiar,2,[np.float64(0.049163179916317995)],[np.float64(-0.29602510460251047)],[1],[0],[0],[0.5862553330371156],['familiar_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Horse racing 1.jpg,new,58,58,0,[np.float64(0.3127615062761506)],[np.float64(-0.29707112970711297)],[1],[0],[0],[0.5340925839263946],['forgotten_box'],0,58,58,63,358.5679755830206,,,,,,,,,358.56377245800104,358.5679755830206,359.5482696250547,359.5627871250035,362.5514112500241,362.5514112500241,362.5514112500241,362.5514112500241,362.5514112500241,362.5514112500241,362.5514112500241,362.5514112500241,4.002793915919028,363.09361058298964,Forgotten,1,[np.float64(0.3127615062761506)],[np.float64(-0.29707112970711297)],[1],[0],[0],[0.5340925839263946],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Garbage dump 2.jpg,new,59,59,0,[np.float64(0.3127615062761506)],[np.float64(-0.29707112970711297)],[1],[0],[0],[0.39853304100688547],['forgotten_box'],0,59,59,66,363.4106273329817,,,,,,,,,363.40649924997706,363.4106273329817,364.39841899997555,364.40761604206637,367.4006274580024,367.4006274580024,367.4006274580024,367.4006274580024,367.4006274580024,367.4006274580024,367.4006274580024,367.4006274580024,4.002219208981842,367.79956208297517,Forgotten,1,[np.float64(0.3127615062761506)],[np.float64(-0.29707112970711297)],[1],[0],[0],[0.39853304100688547],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Gazing 2.jpg,old,60,60,0,[np.float64(0.3127615062761506)],[np.float64(-0.29707112970711297)],[1],[0],[0],[1.2021182499593124],['forgotten_box'],0,60,60,10,368.1178899999941,,,,,,,,,368.1137990000425,368.1178899999941,369.0981637920486,369.1130785420537,372.0993458330631,372.0993458330631,372.0993458330631,372.0993458330631,372.0993458330631,372.0993458330631,372.0993458330631,372.0993458330631,4.005856708972715,373.3160655000247,Forgotten,1,[np.float64(0.3127615062761506)],[np.float64(-0.29707112970711297)],[1],[0],[0],[1.2021182499593124],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Statue 2.jpg,new,61,61,0,[np.float64(0.3127615062761506)],[np.float64(-0.29707112970711297)],[1],[0],[0],[0.5353379170410335],['forgotten_box'],0,61,61,59,373.63402908307035,,,,,,,,,373.62994916702155,373.63402908307035,374.61337350006215,374.62939100002404,377.60759174998384,377.61738954205066,377.61738954205066,377.61738954205066,377.61738954205066,377.61738954205066,377.61738954205066,377.61738954205066,4.001021791016683,378.1597862080671,Forgotten,1,[np.float64(0.3127615062761506)],[np.float64(-0.29707112970711297)],[1],[0],[0],[0.5353379170410335],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Toast 1,new,62,62,0,[np.float64(0.3127615062761506)],[np.float64(-0.29707112970711297)],[1],[0],[0],[0.3727990409824997],['forgotten_box'],0,62,62,51,378.47550016699824,,,,,,,,,378.4714849580778,378.47550016699824,379.47434075002093,379.47434075002093,382.4682065000525,382.4682065000525,382.4682065000525,382.4682065000525,382.4682065000525,382.4682065000525,382.4682065000525,382.4682065000525,4.003752166987397,382.8414220829727,Forgotten,1,[np.float64(0.3127615062761506)],[np.float64(-0.29707112970711297)],[1],[0],[0],[0.3727990409824997],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Dog 31.jpg,new,63,63,0,[np.float64(0.053347280334728034)],[np.float64(-0.303347280334728)],[1],[0],[0],[0.4807189580751583],['familiar_box'],0,63,63,60,383.15744312503375,,,,,,,,,383.15349549998064,383.15744312503375,384.14086737507023,384.1473187080119,387.12993100006133,387.13936124998145,387.13936124998145,387.13936124998145,387.13936124998145,387.13936124998145,387.13936124998145,387.13936124998145,4.000602083047852,387.62776462500915,Familiar,2,[np.float64(0.053347280334728034)],[np.float64(-0.303347280334728)],[1],[0],[0],[0.4807189580751583],['familiar_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Spider 2.jpg,old,64,64,0,[np.float64(-0.27510460251046026)],[np.float64(-0.3284518828451883)],[1],[0],[0],[0.5981196250068024],['remember_box'],0,64,64,29,387.94410191697534,,,,,,,,,387.93994900002144,387.94410191697534,388.93131037498824,388.94078966707457,391.93359683302697,391.93359683302697,391.93359683302697,391.93359683302697,391.93359683302697,391.93359683302697,391.93359683302697,391.93359683302697,4.000956958043389,392.53217658307403,Remembered,3,[np.float64(-0.27510460251046026)],[np.float64(-0.3284518828451883)],[1],[0],[0],[0.5981196250068024],['remember_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Gun 5.jpg,old,65,65,0,[np.float64(0.2730125523012552)],[np.float64(-0.2939330543933054)],[1],[0],[0],[0.7664479169761762],['forgotten_box'],0,65,65,17,392.85126520798076,,,,,,,,,392.84740604204126,392.85126520798076,393.82957158307545,393.84506666706875,396.8242005830398,396.8342455000384,396.8342455000384,396.8342455000384,396.8342455000384,396.8342455000384,396.8342455000384,396.8342455000384,4.002133583067916,397.60953908297233,Forgotten,1,[np.float64(0.2730125523012552)],[np.float64(-0.2939330543933054)],[1],[0],[0],[0.7664479169761762],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Alcohol 6.jpg,old,66,66,0,[np.float64(0.3294979079497908)],[np.float64(-0.3138075313807531)],[1],[0],[0],[0.42949687503278255],['forgotten_box'],0,66,66,19,397.92626287497114,,,,,,,,,397.9221262499923,397.92626287497114,398.9145570830442,398.92390183301177,401.91342583298683,401.90602562506683,401.90602562506683,401.90602562506683,401.90602562506683,401.90602562506683,401.90602562506683,401.90602562506683,3.9991200839867815,402.34325887507293,Forgotten,1,[np.float64(0.3294979079497908)],[np.float64(-0.3138075313807531)],[1],[0],[0],[0.42949687503278255],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Orangutan 1.jpg,old,67,67,0,[np.float64(-0.32426778242677823)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.7159193749539554],['remember_box'],0,67,67,34,402.6594544580439,,,,,,,,,402.65543799998704,402.6594544580439,403.64784008299466,403.65723075007554,406.6408926669974,406.65191245800816,406.65191245800816,406.65191245800816,406.65191245800816,406.65191245800816,406.65191245800816,406.65191245800816,4.003823290928267,407.36834991700016,Remembered,3,[np.float64(-0.32426778242677823)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.7159193749539554],['remember_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Football player 1.jpg,old,68,68,0,[np.float64(0.3190376569037657)],[np.float64(-0.3294979079497908)],[1],[0],[0],[0.4690326660638675],['forgotten_box'],0,68,68,6,407.7037929999642,,,,,,,,,407.69905633304734,407.7037929999642,408.6812200000277,408.6962052920135,411.67388312506955,411.68918283306994,411.68918283306994,411.68918283306994,411.68918283306994,411.68918283306994,411.68918283306994,411.68918283306994,4.005203041946515,412.16605341702234,Forgotten,1,[np.float64(0.3190376569037657)],[np.float64(-0.3294979079497908)],[1],[0],[0],[0.4690326660638675],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Police 2.jpg,old,69,69,0,[np.float64(-0.27405857740585776)],[np.float64(-0.3179916317991632)],[1],[0],[0],[0.8020460419356823],['remember_box'],0,69,69,3,412.4849871250335,,,,,,,,,412.4808637499809,412.4849871250335,413.4640851250151,413.48003233305644,416.45730033307336,416.46730583300814,416.46730583300814,416.46730583300814,416.46730583300814,416.46730583300814,416.46730583300814,416.46730583300814,4.01786424999591,417.2928951670183,Remembered,3,[np.float64(-0.27405857740585776)],[np.float64(-0.3179916317991632)],[1],[0],[0],[0.8020460419356823],['remember_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Dirt 1.jpg,old,70,70,0,[np.float64(-0.27405857740585776)],[np.float64(-0.3179916317991632)],[1],[0],[0],[0.3906970829702914],['remember_box'],0,70,70,37,417.6101854579756,,,,,,,,,417.6059541669674,417.6101854579756,418.59777116705664,418.6070538329659,421.60048229200765,421.60048229200765,421.60048229200765,421.60048229200765,421.60048229200765,421.60048229200765,421.60048229200765,421.60048229200765,4.002928334055468,421.99161154206377,Remembered,3,[np.float64(-0.27405857740585776)],[np.float64(-0.3179916317991632)],[1],[0],[0],[0.3906970829702914],['remember_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
Wedding 12.jpg,old,71,71,0,[np.float64(0.30857740585774057)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.8069718750193715],['forgotten_box'],0,71,71,45,422.3064126250101,,,,,,,,,422.30234916706104,422.3064126250101,423.29033829201944,423.29611458303407,426.2786007920513,426.3009379169671,426.3009379169671,426.3009379169671,426.3009379169671,426.3009379169671,426.3009379169671,426.3009379169671,4.004791165934876,427.1083292500116,Forgotten,1,[np.float64(0.30857740585774057)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.8069718750193715],['forgotten_box'],,,,,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.4128482079832,427.4181349170394,428.41273441701196,428.4075972500723,devadath,002,2025-11-14_15h22.24.506,Phase 2 Canli Replication,,2025.1.1,None,2025-11-14 15h22.49.667340 +0530,
