thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
61,0,61,[np.float64(-0.05375)],[np.float64(-0.27125)],[1],[0],[0],[1.502441832999466],['target'],61,0,61,0,137.95445229199686,,10,137.94442766700013,137.95445229199686,137.95445229199686,0.02128216699929908,139.4469125839969,[np.float64(-0.05375)],[np.float64(-0.27125)],[1],[0],[0],[1.502441832999466],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
62,0,62,[np.float64(0.04125)],[np.float64(-0.42)],[1],[0],[0],[1.5491550839979027],['target'],62,0,62,0,139.46566491699923,,5,139.45844366699748,139.46566491699923,139.46566491699923,0.011370915999577846,141.0077037919982,[np.float64(0.04125)],[np.float64(-0.42)],[1],[0],[0],[1.5491550839979027],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
63,0,63,[np.float64(-0.26875)],[np.float64(-0.09)],[1],[0],[0],[2.0606899999984307],['target'],63,0,63,0,141.03900633399826,,10,141.02932333399804,141.03900633399826,141.03900633399826,0.02145616699999664,143.09005445900038,[np.float64(-0.26875)],[np.float64(-0.09)],[1],[0],[0],[2.0606899999984307],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
64,0,64,[np.float64(-0.28375)],[np.float64(0.34375)],[1],[0],[0],[1.6359092089987826],['target'],64,0,64,0,143.11995845899946,,10,143.11019099999976,143.11995845899946,143.11995845899946,0.019954874998802552,144.74614358399776,[np.float64(-0.28375)],[np.float64(0.34375)],[1],[0],[0],[1.6359092089987826],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
65,0,65,[np.float64(-0.02875)],[np.float64(0.07)],[1],[0],[0],[1.566502000001492],['target'],65,0,65,0,144.7645644999975,,5,144.75754249999954,144.7645644999975,144.7645644999975,0.011234165998757817,146.3241072089986,[np.float64(-0.02875)],[np.float64(0.07)],[1],[0],[0],[1.566502000001492],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
66,0,66,[np.float64(0.305)],[np.float64(-0.03)],[1],[0],[0],[1.784113833000447],['target'],66,0,66,0,146.35520154199912,,10,146.34535370899903,146.35520154199912,146.35520154199912,0.021079250000184402,148.12951570899895,[np.float64(0.305)],[np.float64(-0.03)],[1],[0],[0],[1.784113833000447],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
67,0,67,[np.float64(-0.06375)],[np.float64(-0.10375)],[1],[0],[0],[1.5959069999989879],['target'],67,0,67,0,148.15989954199904,,10,148.15012841699718,148.15989954199904,148.15989954199904,0.020451584001420997,149.74608408399945,[np.float64(-0.06375)],[np.float64(-0.10375)],[1],[0],[0],[1.5959069999989879],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
68,0,68,[np.float64(-0.04875)],[np.float64(0.06125)],[1],[0],[0],[1.4832857080000394],['target'],68,0,68,0,149.7643765419998,,5,149.75714091699774,149.7643765419998,149.7643765419998,0.01089687499916181,151.24048633399798,[np.float64(-0.04875)],[np.float64(0.06125)],[1],[0],[0],[1.4832857080000394],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
69,0,69,[np.float64(0.25)],[np.float64(0.05875)],[1],[0],[0],[1.1770062499999767],['target'],69,0,69,0,151.26057741699697,,5,151.25300612499996,151.26057741699697,151.26057741699697,0.012361332999716979,152.43007783400026,[np.float64(0.25)],[np.float64(0.05875)],[1],[0],[0],[1.1770062499999767],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
70,0,70,[np.float64(0.1875)],[np.float64(-0.4375)],[1],[0],[0],[1.531778625001607],['target'],70,0,70,0,152.45045254199795,,5,152.4429902089978,152.45045254199795,152.45045254199795,0.012745583000651095,153.97484545899715,[np.float64(0.1875)],[np.float64(-0.4375)],[1],[0],[0],[1.531778625001607],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
71,0,71,[np.float64(-0.1625)],[np.float64(-0.21375)],[1],[0],[0],[2.3157624159975967],['target'],71,0,71,0,154.00669483399906,,10,153.99681187500028,154.00669483399906,154.00669483399906,0.02176758399946266,156.31263362499885,[np.float64(-0.1625)],[np.float64(-0.21375)],[1],[0],[0],[2.3157624159975967],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
72,0,72,[np.float64(-0.3575)],[np.float64(-0.12875)],[1],[0],[0],[2.3116886249990785],['target'],72,0,72,0,156.3430523749994,,10,156.33320120899953,156.3430523749994,156.3430523749994,0.02039791700008209,158.64493899999798,[np.float64(-0.3575)],[np.float64(-0.12875)],[1],[0],[0],[2.3116886249990785],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
73,0,73,[np.float64(0.4225)],[np.float64(0.2875)],[1],[0],[0],[2.8179042090014264],['target'],73,0,73,0,158.66293858399877,,5,158.65589154199915,158.66293858399877,158.66293858399877,0.010781541997857857,161.47386487499898,[np.float64(0.4225)],[np.float64(0.2875)],[1],[0],[0],[2.8179042090014264],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
74,0,74,[np.float64(-0.36)],[np.float64(0.4025)],[1],[0],[0],[2.2045819999984815],['target'],74,0,74,0,161.4932030839991,,5,161.48582654199708,161.4932030839991,161.4932030839991,0.011785833001340507,163.69047087499712,[np.float64(-0.36)],[np.float64(0.4025)],[1],[0],[0],[2.2045819999984815],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
75,0,75,[np.float64(0.0925)],[np.float64(-0.28375)],[1],[0],[0],[1.810849874997075],['target'],75,0,75,0,163.7228189589987,,10,163.7124415420003,163.7228189589987,163.7228189589987,0.021807208002428524,165.52333883399842,[np.float64(0.0925)],[np.float64(-0.28375)],[1],[0],[0],[1.810849874997075],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
76,0,76,[np.float64(-0.025)],[np.float64(0.43)],[1],[0],[0],[1.8064608339991537],['target'],76,0,76,0,165.5416923749981,,5,165.53448341699914,165.5416923749981,165.5416923749981,0.010980874998494983,167.34100441699775,[np.float64(-0.025)],[np.float64(0.43)],[1],[0],[0],[1.8064608339991537],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
77,0,77,[np.float64(-0.3775)],[np.float64(0.06875)],[1],[0],[0],[1.6704318749980303],['target'],77,0,77,0,167.3612467089988,,5,167.35365579199788,167.3612467089988,167.3612467089988,0.012486875002650777,169.02416916699804,[np.float64(-0.3775)],[np.float64(0.06875)],[1],[0],[0],[1.6704318749980303],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
78,0,78,[np.float64(-0.07125)],[np.float64(-0.09375)],[1],[0],[0],[1.993675333000283],['target'],78,0,78,0,169.0557284589995,,10,169.0461876249974,169.0557284589995,169.0557284589995,0.02180729099927703,171.03992504199778,[np.float64(-0.07125)],[np.float64(-0.09375)],[1],[0],[0],[1.993675333000283],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
79,0,79,[np.float64(-0.16375)],[np.float64(0.15375)],[1],[0],[0],[1.4437618750016554],['target'],79,0,79,0,171.058145125,,5,171.05103195899937,171.058145125,171.058145125,0.010944792000373127,172.49486012499983,[np.float64(-0.16375)],[np.float64(0.15375)],[1],[0],[0],[1.4437618750016554],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
80,0,80,[np.float64(-0.17875)],[np.float64(0.29875)],[1],[0],[0],[1.4121203340000648],['target'],80,0,80,0,172.52615658399736,,10,172.51649033399735,172.52615658399736,172.52615658399736,0.02145679199747974,173.92866616699757,[np.float64(-0.17875)],[np.float64(0.29875)],[1],[0],[0],[1.4121203340000648],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
81,0,81,[np.float64(0.36)],[np.float64(-0.2925)],[1],[0],[0],[1.813679000002594],['target'],81,0,81,0,173.95602866699846,,10,173.9474107499991,173.95602866699846,173.95602866699846,0.018576874997961568,175.76114108399997,[np.float64(0.36)],[np.float64(-0.2925)],[1],[0],[0],[1.813679000002594],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
82,0,82,[np.float64(-0.24125)],[np.float64(-0.1525)],[1],[0],[0],[1.5223714579988155],['target'],82,0,82,0,175.77883208399726,,5,175.77184358399973,175.77883208399726,175.77883208399726,0.010541334002482472,177.29429529199842,[np.float64(-0.24125)],[np.float64(-0.1525)],[1],[0],[0],[1.5223714579988155],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
83,0,83,[np.float64(-0.1375)],[np.float64(0.355)],[1],[0],[0],[3.61240404199998],['target'],83,0,83,0,177.32552674999897,,10,177.31566129199928,177.32552674999897,177.32552674999897,0.0211784160019306,180.92811229200015,[np.float64(-0.1375)],[np.float64(0.355)],[1],[0],[0],[3.61240404199998],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
84,0,84,[np.float64(0.4)],[np.float64(0.08625)],[1],[0],[0],[2.5644662079976115],['target'],84,0,84,0,180.95748933399955,,10,180.94775958399987,180.95748933399955,180.95748933399955,0.019469540999125456,183.5122737499987,[np.float64(0.4)],[np.float64(0.08625)],[1],[0],[0],[2.5644662079976115],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
85,0,85,[np.float64(0.145)],[np.float64(-0.2525)],[1],[0],[0],[2.0581618340002024],['target'],85,0,85,0,183.54158262499914,,10,183.53181391699763,183.54158262499914,183.54158262499914,0.019370583999261726,185.59002983399841,[np.float64(0.145)],[np.float64(-0.2525)],[1],[0],[0],[2.0581618340002024],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
86,0,86,[np.float64(0.06125)],[np.float64(0.18625)],[1],[0],[0],[1.5230131249991246],['target'],86,0,86,0,185.60871499999848,,5,185.6016677919979,185.60871499999848,185.60871499999848,0.011446417000115616,187.12475054199967,[np.float64(0.06125)],[np.float64(0.18625)],[1],[0],[0],[1.5230131249991246],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
87,0,87,[np.float64(0.2475)],[np.float64(-0.3625)],[1],[0],[0],[1.764547874998243],['target'],87,0,87,0,187.15658245899976,,10,187.1467389999998,187.15658245899976,187.15658245899976,0.021817165998072596,188.91134070899716,[np.float64(0.2475)],[np.float64(-0.3625)],[1],[0],[0],[1.764547874998243],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
88,0,88,[np.float64(0.1)],[np.float64(0.39125)],[1],[0],[0],[1.7498531250021188],['target'],88,0,88,0,188.9300394589991,,5,188.92269183399912,188.9300394589991,188.9300394589991,0.011183417002030183,190.67260808399806,[np.float64(0.1)],[np.float64(0.39125)],[1],[0],[0],[1.7498531250021188],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
89,0,89,[np.float64(0.19375)],[np.float64(0.1275)],[1],[0],[0],[1.2595696249991306],['target'],89,0,89,0,190.6929199169972,,5,190.68527924999944,190.6929199169972,190.6929199169972,0.012464292001823196,191.94490874999974,[np.float64(0.19375)],[np.float64(0.1275)],[1],[0],[0],[1.2595696249991306],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
90,0,90,[np.float64(-0.19625)],[np.float64(-0.3775)],[1],[0],[0],[1.4974989160000405],['target'],90,0,90,0,191.96545866700035,,5,191.95793324999977,191.96545866700035,191.96545866700035,0.012854582997533726,193.45550237499992,[np.float64(-0.19625)],[np.float64(-0.3775)],[1],[0],[0],[1.4974989160000405],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
91,0,91,[np.float64(-0.21625)],[np.float64(0.16375)],[1],[0],[0],[1.6536780409987841],['target'],91,0,91,0,193.47622279200004,,5,193.4685904589969,193.47622279200004,193.47622279200004,0.012904499999422114,195.12234033399727,[np.float64(-0.21625)],[np.float64(0.16375)],[1],[0],[0],[1.6536780409987841],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
92,0,92,[np.float64(-0.11375)],[np.float64(0.13625)],[1],[0],[0],[1.3452280000019528],['target'],92,0,92,0,195.15327991699814,,10,195.14354249999815,195.15327991699814,195.15327991699814,0.021013541001593694,196.48881466699822,[np.float64(-0.11375)],[np.float64(0.13625)],[1],[0],[0],[1.3452280000019528],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
93,0,93,[np.float64(0.21125)],[np.float64(-0.06)],[1],[0],[0],[1.29834079200009],['target'],93,0,93,0,196.51794399999926,,10,196.50815604200034,196.51794399999926,196.51794399999926,0.019141791999572888,197.80654766699809,[np.float64(0.21125)],[np.float64(-0.06)],[1],[0],[0],[1.29834079200009],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
94,0,94,[np.float64(-0.17625)],[np.float64(-0.08125)],[1],[0],[0],[1.3293614579997666],['target'],94,0,94,0,197.83580895900013,,10,197.82624708399817,197.83580895900013,197.83580895900013,0.019534625000233063,199.15565241699733,[np.float64(-0.17625)],[np.float64(-0.08125)],[1],[0],[0],[1.3293614579997666],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
95,0,95,[np.float64(-0.17)],[np.float64(0.3675)],[1],[0],[0],[1.2541634160006652],['target'],95,0,95,0,199.184720792,,10,199.17505670899845,199.184720792,199.184720792,0.019246749998274026,200.42927166699883,[np.float64(-0.17)],[np.float64(0.3675)],[1],[0],[0],[1.2541634160006652],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
96,0,96,[np.float64(-0.32125)],[np.float64(0.2825)],[1],[0],[0],[0.9771660000005795],['target'],96,0,96,0,200.4587281669992,,10,200.44887433399708,200.4587281669992,200.4587281669992,0.019444959001702955,201.42607958399822,[np.float64(-0.32125)],[np.float64(0.2825)],[1],[0],[0],[0.9771660000005795],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
97,0,97,[np.float64(0.1225)],[np.float64(-0.245)],[1],[0],[0],[1.411878541999613],['target'],97,0,97,0,201.45354799999768,,10,201.44444383399969,201.45354799999768,201.45354799999768,0.01822304199959035,202.8563667089984,[np.float64(0.1225)],[np.float64(-0.245)],[1],[0],[0],[1.411878541999613],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
98,0,98,[np.float64(0.10125)],[np.float64(0.43125)],[1],[0],[0],[2.189305042000342],['target'],98,0,98,0,202.87444170899835,,5,202.86743341699912,202.87444170899835,202.87444170899835,0.010895209001319017,205.05680283399852,[np.float64(0.10125)],[np.float64(0.43125)],[1],[0],[0],[2.189305042000342],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
99,0,99,[np.float64(-0.045)],[np.float64(0.15125)],[1],[0],[0],[1.2442009590013186],['target'],99,0,99,0,205.08745987499788,,10,205.07782829200005,205.08745987499788,205.08745987499788,0.020864541998889763,206.32206945899816,[np.float64(-0.045)],[np.float64(0.15125)],[1],[0],[0],[1.2442009590013186],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
100,0,100,[np.float64(-0.105)],[np.float64(0.0675)],[1],[0],[0],[1.1392863330002],['target'],100,0,100,0,206.34106066699678,,5,206.33404708399758,206.34106066699678,206.34106066699678,0.01181091699982062,207.47339441700024,[np.float64(-0.105)],[np.float64(0.0675)],[1],[0],[0],[1.1392863330002],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
101,0,101,[np.float64(0.025)],[np.float64(0.12625)],[1],[0],[0],[1.1671443750019534],['target'],101,0,101,0,207.50377545899755,,10,207.49426441699688,207.50377545899755,207.50377545899755,0.02070754200030933,208.66145887499806,[np.float64(0.025)],[np.float64(0.12625)],[1],[0],[0],[1.1671443750019534],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
102,0,102,[np.float64(0.1775)],[np.float64(-0.40875)],[1],[0],[0],[1.8913694169968949],['target'],102,0,102,0,208.67967866699837,,5,208.672609792,208.67967866699837,208.67967866699837,0.010988457997882506,210.56405404199904,[np.float64(0.1775)],[np.float64(-0.40875)],[1],[0],[0],[1.8913694169968949],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
103,0,103,[np.float64(-0.0925)],[np.float64(-0.18625)],[1],[0],[0],[1.4435905829996045],['target'],103,0,103,0,210.59538925000015,,10,210.58555433400034,210.59538925000015,210.59538925000015,0.021327750000637025,212.02919304199895,[np.float64(-0.0925)],[np.float64(-0.18625)],[1],[0],[0],[1.4435905829996045],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
104,0,104,[np.float64(-0.4025)],[np.float64(0.2025)],[1],[0],[0],[1.7149574169998232],['target'],104,0,104,0,212.04792029199962,,5,212.0407731669984,212.04792029199962,212.04792029199962,0.0113897499977611,213.7557964999978,[np.float64(-0.4025)],[np.float64(0.2025)],[1],[0],[0],[1.7149574169998232],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
105,0,105,[np.float64(0.4025)],[np.float64(0.2925)],[1],[0],[0],[1.420731624999462],['target'],105,0,105,0,213.7755367919999,,5,213.76810520899744,213.7755367919999,213.7755367919999,0.012132832998759113,215.1889017499998,[np.float64(0.4025)],[np.float64(0.2925)],[1],[0],[0],[1.420731624999462],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
106,0,106,[np.float64(-0.30625)],[np.float64(-0.2925)],[1],[0],[0],[1.8782302090003213],['target'],106,0,106,0,215.22085179199712,,10,215.21111645899873,215.22085179199712,215.22085179199712,0.022049250001145992,217.08939312499933,[np.float64(-0.30625)],[np.float64(-0.2925)],[1],[0],[0],[1.8782302090003213],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
107,0,107,[np.float64(-0.26625)],[np.float64(0.0)],[1],[0],[0],[1.2900511250009004],['target'],107,0,107,0,217.1075564999992,,5,217.10036479199698,217.1075564999992,217.1075564999992,0.010814458997629117,218.3904952499979,[np.float64(-0.26625)],[np.float64(0.0)],[1],[0],[0],[1.2900511250009004],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
108,0,108,[np.float64(-0.31625)],[np.float64(-0.25875)],[1],[0],[0],[1.3042892500016023],['target'],108,0,108,0,218.41018016700036,,5,218.40288916699865,218.41018016700036,218.41018016700036,0.012177500000689179,219.70725783399757,[np.float64(-0.31625)],[np.float64(-0.25875)],[1],[0],[0],[1.3042892500016023],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
109,0,109,[np.float64(0.05875)],[np.float64(0.1225)],[1],[0],[0],[1.5035720829982893],['target'],109,0,109,0,219.7283810839981,,5,219.72060504199908,219.7283810839981,219.7283810839981,0.013177417000406422,221.2242413339991,[np.float64(0.05875)],[np.float64(0.1225)],[1],[0],[0],[1.5035720829982893],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
110,0,110,[np.float64(0.0275)],[np.float64(-0.445)],[1],[0],[0],[2.0477237079976476],['target'],110,0,110,0,221.25644991700028,,10,221.24637641699883,221.25644991700028,221.25644991700028,0.02196587499929592,223.2941401249991,[np.float64(0.0275)],[np.float64(-0.445)],[1],[0],[0],[2.0477237079976476],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
111,0,111,[np.float64(0.02875)],[np.float64(0.3175)],[1],[0],[0],[1.3414955830012332],['target'],111,0,111,0,223.3130502919994,,5,223.30561041699912,223.3130502919994,223.3130502919994,0.011313250000966946,224.64717066699814,[np.float64(0.02875)],[np.float64(0.3175)],[1],[0],[0],[1.3414955830012332],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
112,0,112,[np.float64(-0.26875)],[np.float64(-0.2725)],[1],[0],[0],[1.67956758299988],['target'],112,0,112,0,224.66788358399936,,5,224.66030708399921,224.66788358399936,224.66788358399936,0.01297537499704049,226.33994762499788,[np.float64(-0.26875)],[np.float64(-0.2725)],[1],[0],[0],[1.67956758299988],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
113,0,113,[np.float64(-0.255)],[np.float64(0.16125)],[1],[0],[0],[1.527155749998201],['target'],113,0,113,0,226.37206770899866,,10,226.3621690839973,226.37206770899866,226.37206770899866,0.02202587500141817,227.88936779199867,[np.float64(-0.255)],[np.float64(0.16125)],[1],[0],[0],[1.527155749998201],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
114,0,114,[np.float64(-0.20625)],[np.float64(-0.29375)],[1],[0],[0],[1.4224455419971491],['target'],114,0,114,0,227.90805683399958,,5,227.90088412499972,227.90805683399958,227.90805683399958,0.011362417000782443,229.32342695899933,[np.float64(-0.20625)],[np.float64(-0.29375)],[1],[0],[0],[1.4224455419971491],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
115,0,115,[np.float64(-0.0525)],[np.float64(-0.3675)],[1],[0],[0],[1.2778155419982795],['target'],115,0,115,0,229.34068545899936,,5,229.3333254169993,229.34068545899936,229.34068545899936,0.009677915997599484,230.61121483399984,[np.float64(-0.0525)],[np.float64(-0.3675)],[1],[0],[0],[1.2778155419982795],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
116,0,116,[np.float64(0.0975)],[np.float64(-0.38)],[1],[0],[0],[1.7235798749970854],['target'],116,0,116,0,230.63053145899903,,5,230.62326133399984,230.63053145899903,230.63053145899903,0.011889084002177697,232.3469039169977,[np.float64(0.0975)],[np.float64(-0.38)],[1],[0],[0],[1.7235798749970854],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
117,0,117,[np.float64(-0.01625)],[np.float64(-0.17)],[1],[0],[0],[1.1836982919994625],['target'],117,0,117,0,232.36772670899882,,5,232.36000645899912,232.36772670899882,232.36772670899882,0.012931417000800138,233.54375195899775,[np.float64(-0.01625)],[np.float64(-0.17)],[1],[0],[0],[1.1836982919994625],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
118,0,118,[np.float64(-0.06625)],[np.float64(0.16875)],[1],[0],[0],[1.4150140829988231],['target'],118,0,118,0,233.5737545419979,,10,233.5638762089984,233.5737545419979,233.5737545419979,0.019997124996734783,234.97892545899958,[np.float64(-0.06625)],[np.float64(0.16875)],[1],[0],[0],[1.4150140829988231],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
119,0,119,[np.float64(0.0175)],[np.float64(0.39125)],[1],[0],[0],[1.1072316669997235],['target'],119,0,119,0,235.00856437499897,,10,234.9987981669983,235.00856437499897,235.00856437499897,0.019716459002665943,236.10607349999918,[np.float64(0.0175)],[np.float64(0.39125)],[1],[0],[0],[1.1072316669997235],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
120,0,120,[np.float64(-0.27)],[np.float64(0.44125)],[1],[0],[0],[3.736290374999953],['target'],120,0,120,0,236.13554674999978,,10,236.12602774999687,236.13554674999978,236.13554674999978,0.01979820899941842,239.8623669999979,[np.float64(-0.27)],[np.float64(0.44125)],[1],[0],[0],[3.736290374999953],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
121,0,121,[np.float64(0.21625)],[np.float64(0.10375)],[1],[0],[0],[1.5067079159998684],['target'],121,0,121,0,239.89162374999796,,10,239.88182970900016,239.89162374999796,239.89162374999796,0.019301958000141894,241.38857841699792,[np.float64(0.21625)],[np.float64(0.10375)],[1],[0],[0],[1.5067079159998684],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
122,0,122,[np.float64(0.02875)],[np.float64(0.0225)],[1],[0],[0],[1.2901941249983793],['target'],122,0,122,0,241.40687895899828,,5,241.3998427089973,241.40687895899828,241.40687895899828,0.01111125000170432,242.69011595899792,[np.float64(0.02875)],[np.float64(0.0225)],[1],[0],[0],[1.2901941249983793],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
123,0,123,[np.float64(-0.28625)],[np.float64(-0.29125)],[1],[0],[0],[1.3318693749970407],['target'],123,0,123,0,242.72173104199828,,10,242.71198912499676,242.72173104199828,242.72173104199828,0.02170033299989882,244.04391487499743,[np.float64(-0.28625)],[np.float64(-0.29125)],[1],[0],[0],[1.3318693749970407],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
