image_name,condition,thisN,thisTrialN,thisRepN,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro_instructions.started,text_2.started,key_resp.started,intro_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,fixation.started,stim_image.started,fixation.stopped,stim_image.stopped,text.started,remember_box.started,familiar_box.started,forgotten_box.started,remember_text.started,familiar_text.started,forgotten_text.started,mouse_resp.started,trial.stopped,response_label,response_code,trials.mouse_resp.x,trials.mouse_resp.y,trials.mouse_resp.leftButton,trials.mouse_resp.midButton,trials.mouse_resp.rightButton,trials.mouse_resp.time,trials.mouse_resp.clicked_name,end_thanks.started,thanks.started,thanks.stopped,end_thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Gazing 2.jpg,old,36,36,0,[np.float64(0.29602510460251047)],[np.float64(-0.28765690376569036)],[1],[0],[0],[0.30203466700004356],['forgotten_box'],0,36,36,10,240.3848902079999,,,,,,,,,240.3806800830007,240.3848902079999,241.36922016600056,241.3753159580001,244.35790704100054,244.36758558300062,244.36758558300062,244.36758558300062,244.36758558300062,244.36758558300062,244.36758558300062,244.36758558300062,4.000200874999791,244.67722308300017,Forgotten,1,[np.float64(0.29602510460251047)],[np.float64(-0.28765690376569036)],[1],[0],[0],[0.30203466700004356],['forgotten_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Ferret 1.jpg,new,37,37,0,[np.float64(0.29602510460251047)],[np.float64(-0.28870292887029286)],[1],[0],[0],[0.27539375000014843],['forgotten_box'],0,37,37,62,244.99622529099997,,,,,,,,,244.99227150000024,244.99622529099997,245.975052625,245.99068904100022,248.9691182910001,248.9791315829998,248.9791315829998,248.9791315829998,248.9791315829998,248.9791315829998,248.9791315829998,248.9791315829998,4.016610208999737,249.27797104100046,Forgotten,1,[np.float64(0.29602510460251047)],[np.float64(-0.28870292887029286)],[1],[0],[0],[0.27539375000014843],['forgotten_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Ambulance 1.jpg,old,38,38,0,[np.float64(-0.3514644351464435)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.2572617919995537],['remember_box'],0,38,38,15,249.59602837500006,,,,,,,,,249.59210362500016,249.59602837500006,250.57642579100047,250.5920025410005,253.57959149999988,253.57959149999988,253.57959149999988,253.57959149999988,253.57959149999988,253.57959149999988,253.57959149999988,253.57959149999988,4.002815374999955,253.84515312500025,Remembered,3,[np.float64(-0.3514644351464435)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.2572617919995537],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Performance 2.jpg,old,39,39,0,[np.float64(-0.3514644351464435)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.3585046250000232],['remember_box'],0,39,39,44,254.16286116599986,,,,,,,,,254.15886891599985,254.16286116599986,255.14303633300005,255.15753633300028,258.1450338330005,258.1450338330005,258.1450338330005,258.1450338330005,258.1450338330005,258.1450338330005,258.1450338330005,258.1450338330005,4.018170582999119,258.52800266600025,Remembered,3,[np.float64(-0.3514644351464435)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.3585046250000232],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Animal carcass 1.jpg,old,40,40,0,[np.float64(-0.3514644351464435)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.4176796250003463],['remember_box'],0,40,40,28,258.8479510830002,,,,,,,,,258.84385104100056,258.8479510830002,259.82613616600065,259.84154195800056,262.8285956660002,262.8285956660002,262.8285956660002,262.8285956660002,262.8285956660002,262.8285956660002,262.8285956660002,262.8285956660002,4.000503291999848,263.253430666,Remembered,3,[np.float64(-0.3514644351464435)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.4176796250003463],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Sad face 9.jpg,new,41,41,0,[np.float64(0.36715481171548114)],[np.float64(-0.27824267782426776)],[1],[0],[0],[0.3015033330002552],['forgotten_box'],0,41,41,49,263.5677286660002,,,,,,,,,263.5635763750006,263.5677286660002,264.55211637499997,264.55836095799987,267.54103091600064,267.5505811660005,267.5505811660005,267.5505811660005,267.5505811660005,267.5505811660005,267.5505811660005,267.5505811660005,4.000201666999601,267.8599570410006,Forgotten,1,[np.float64(0.36715481171548114)],[np.float64(-0.27824267782426776)],[1],[0],[0],[0.3015033330002552],['forgotten_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Plane crash 1.jpg,old,42,42,0,[np.float64(-0.301255230125523)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.22625774999960413],['remember_box'],0,42,42,16,268.1797591250006,,,,,,,,,268.1757665410005,268.1797591250006,269.15917162500045,269.17409666599997,272.1622913330002,272.1622913330002,272.1622913330002,272.1622913330002,272.1622913330002,272.1622913330002,272.1622913330002,272.1622913330002,4.016081875000054,272.41186316600033,Remembered,3,[np.float64(-0.301255230125523)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.22625774999960413],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Snow 3.jpg,old,43,43,0,[np.float64(0.005230125523012552)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.301939541000138],['familiar_box'],0,43,43,43,272.7286372080007,,,,,,,,,272.7245417080003,272.7286372080007,273.70842258300036,273.7237606660001,276.702026125,276.7117842910002,276.7117842910002,276.7117842910002,276.7117842910002,276.7117842910002,276.7117842910002,276.7117842910002,4.000973750000412,277.0210844160001,Familiar,2,[np.float64(0.005230125523012552)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.301939541000138],['familiar_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Thunderstorm 10.jpg,new,44,44,0,[np.float64(0.005230125523012552)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.3572050409993608],['familiar_box'],0,44,44,69,277.33530725000037,,,,,,,,,277.3314239580004,277.33530725000037,278.3254835830003,278.3254835830003,281.3188742500006,281.3284452910002,281.3284452910002,281.3284452910002,281.3284452910002,281.3284452910002,281.3284452910002,281.3284452910002,4.0026397499996165,281.6860744579999,Familiar,2,[np.float64(0.005230125523012552)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.3572050409993608],['familiar_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Bubble 2.jpg,old,45,45,0,[np.float64(0.32322175732217573)],[np.float64(-0.27824267782426776)],[1],[0],[0],[0.386202959000002],['forgotten_box'],0,45,45,22,282.0017209580001,,,,,,,,,281.99765370800014,282.0017209580001,282.9852786250003,282.99111391600036,285.9734390829999,285.9841898330005,285.9841898330005,285.9841898330005,285.9841898330005,285.9841898330005,285.9841898330005,285.9841898330005,4.000443165999968,286.3779287080006,Forgotten,1,[np.float64(0.32322175732217573)],[np.float64(-0.27824267782426776)],[1],[0],[0],[0.386202959000002],['forgotten_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Garbage dump 2.jpg,new,46,46,0,[np.float64(-0.4811715481171548)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.39929537500029255],['remember_box'],0,46,46,66,286.69597566599987,,,,,,,,,286.6920037079999,286.69597566599987,287.6761925410001,287.68979679099994,290.678815708,290.678815708,290.678815708,290.678815708,290.678815708,290.678815708,290.678815708,290.678815708,4.002600208999866,291.0864843750005,Remembered,3,[np.float64(-0.4811715481171548)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.39929537500029255],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Cockroach 1.jpg,old,47,47,0,[np.float64(-0.39748953974895396)],[np.float64(-0.32426778242677823)],[1],[0],[0],[0.280138375000206],['remember_box'],0,47,47,25,291.4017883330007,,,,,,,,,291.39781941599995,291.4017883330007,292.38535395800045,292.392113291,295.3738939579998,295.3837007080001,295.3837007080001,295.3837007080001,295.3837007080001,295.3837007080001,295.3837007080001,295.3837007080001,3.999904499999502,295.6715350410004,Remembered,3,[np.float64(-0.39748953974895396)],[np.float64(-0.32426778242677823)],[1],[0],[0],[0.280138375000206],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Car 1.jpg,old,48,48,0,[np.float64(0.36297071129707115)],[np.float64(-0.30857740585774057)],[1],[0],[0],[0.5634949999994205],['forgotten_box'],0,48,48,23,295.98613037500036,,,,,,,,,295.9821480410001,295.98613037500036,296.9755244580001,296.9755244580001,299.9796027910006,299.9796027910006,299.9796027910006,299.9796027910006,299.9796027910006,299.9796027910006,299.9796027910006,299.9796027910006,4.003289083000709,300.5435072500004,Forgotten,1,[np.float64(0.36297071129707115)],[np.float64(-0.30857740585774057)],[1],[0],[0],[0.5634949999994205],['forgotten_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Shark 8.jpg,old,49,49,0,[np.float64(-0.4027196652719665)],[np.float64(-0.2698744769874477)],[1],[0],[0],[0.41837637500066194],['remember_box'],0,49,49,30,300.8630811660005,,,,,,,,,300.8590077500003,300.8630811660005,301.8422371659999,301.8567564160003,304.845109375,304.845109375,304.845109375,304.845109375,304.845109375,304.845109375,304.845109375,304.845109375,4.016933915999289,305.28690229099993,Remembered,3,[np.float64(-0.4027196652719665)],[np.float64(-0.2698744769874477)],[1],[0],[0],[0.41837637500066194],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Feces 2.jpg,old,50,50,0,[np.float64(-0.4309623430962343)],[np.float64(-0.3190376569037657)],[1],[0],[0],[0.36435454200000095],['remember_box'],0,50,50,12,305.602842708,,,,,,,,,305.598721458,305.602842708,306.58505183299985,306.6018849580005,309.5739838750005,309.5948897500002,309.5948897500002,309.5948897500002,309.5948897500002,309.5948897500002,309.5948897500002,309.5948897500002,4.0034412499999235,309.95964387500044,Remembered,3,[np.float64(-0.4309623430962343)],[np.float64(-0.3190376569037657)],[1],[0],[0],[0.36435454200000095],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Car accident 2.jpg,old,51,51,0,[np.float64(0.37656903765690375)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.4405082500006756],['forgotten_box'],0,51,51,14,310.2793670830006,,,,,,,,,310.2754553750001,310.2793670830006,311.2577106660001,311.27377824999985,314.25186808299986,314.26286154100035,314.26286154100035,314.26286154100035,314.26286154100035,314.26286154100035,314.26286154100035,314.26286154100035,4.002501375000065,314.7118229580001,Forgotten,1,[np.float64(0.37656903765690375)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.4405082500006756],['forgotten_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Bark 6.jpg,old,52,52,0,[np.float64(0.09309623430962342)],[np.float64(-0.27615062761506276)],[1],[0],[0],[0.5420843749998312],['familiar_box'],0,52,52,18,315.02891270800046,,,,,,,,,315.0247882499998,315.02891270800046,316.00923175000025,316.02438537499984,319.0111347910006,319.0111347910006,319.0111347910006,319.0111347910006,319.0111347910006,319.0111347910006,319.0111347910006,319.0111347910006,4.0010407919999125,319.560608666,Familiar,2,[np.float64(0.09309623430962342)],[np.float64(-0.27615062761506276)],[1],[0],[0],[0.5420843749998312],['familiar_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Exercise 3.jpg,old,53,53,0,[np.float64(-0.32217573221757323)],[np.float64(-0.3106694560669456)],[1],[0],[0],[1.0169706670003507],['remember_box'],0,53,53,7,319.8795010829999,,,,,,,,,319.8754600410002,319.8795010829999,320.85813470799985,320.8742414160006,323.85172820800017,323.8613069160001,323.8613069160001,323.8613069160001,323.8613069160001,323.8613069160001,323.8613069160001,323.8613069160001,4.000471708000077,324.88532875000055,Remembered,3,[np.float64(-0.32217573221757323)],[np.float64(-0.3106694560669456)],[1],[0],[0],[1.0169706670003507],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Spider 2.jpg,old,54,54,0,[np.float64(0.008368200836820083)],[np.float64(-0.27719665271966526)],[1],[0],[0],[0.42548133299987967],['familiar_box'],0,54,54,29,325.2011120830002,,,,,,,,,325.1970219579998,325.2011120830002,326.1849140410004,326.191140291,329.17236095800035,329.194984666,329.194984666,329.194984666,329.194984666,329.194984666,329.194984666,329.194984666,4.005102709000312,329.62092958300036,Familiar,2,[np.float64(0.008368200836820083)],[np.float64(-0.27719665271966526)],[1],[0],[0],[0.42548133299987967],['familiar_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Dead bodies 1.jpg,old,55,55,0,[np.float64(-0.3912133891213389)],[np.float64(-0.3399581589958159)],[1],[0],[0],[0.34489133300030517],['remember_box'],0,55,55,0,329.9380680000004,,,,,,,,,329.93367387499984,329.9380680000004,330.9254122500006,330.9349328750004,333.9174030410004,333.9174030410004,333.9174030410004,333.9174030410004,333.9174030410004,333.9174030410004,333.9174030410004,333.9174030410004,3.9991372920003414,334.2700585829998,Remembered,3,[np.float64(-0.3912133891213389)],[np.float64(-0.3399581589958159)],[1],[0],[0],[0.34489133300030517],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Soldiers 8.jpg,old,56,56,0,[np.float64(-0.4100418410041841)],[np.float64(-0.3138075313807531)],[1],[0],[0],[0.3421294579993628],['remember_box'],0,56,56,4,334.58545679100007,,,,,,,,,334.5815461660004,334.58545679100007,335.5681566660005,335.5746168750002,338.5570329580005,338.57754091600054,338.57754091600054,338.57754091600054,338.57754091600054,338.57754091600054,338.57754091600054,338.57754091600054,4.002890499999921,338.92012229100055,Remembered,3,[np.float64(-0.4100418410041841)],[np.float64(-0.3138075313807531)],[1],[0],[0],[0.3421294579993628],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Tornado 1.jpg,old,57,57,0,[np.float64(-0.3880753138075314)],[np.float64(-0.3075313807531381)],[1],[0],[0],[1.2062622080002257],['remember_box'],0,57,57,40,339.2350689160003,,,,,,,,,339.23106137500054,339.2350689160003,340.225192291,340.225192291,343.2278709580005,343.2278709580005,343.2278709580005,343.2278709580005,343.2278709580005,343.2278709580005,343.2278709580005,343.2278709580005,4.002947750000203,344.4345103330006,Remembered,3,[np.float64(-0.3880753138075314)],[np.float64(-0.3075313807531381)],[1],[0],[0],[1.2062622080002257],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Solar panel 1.jpg,old,58,58,0,[np.float64(-0.3880753138075314)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.3842069170004834],['remember_box'],0,58,58,46,344.7512871250001,,,,,,,,,344.74713837499985,344.7512871250001,345.73466504099997,345.74062658300045,348.72362741600045,348.7335288330005,348.7335288330005,348.7335288330005,348.7335288330005,348.7335288330005,348.7335288330005,348.7335288330005,4.00205433300016,349.12525025000014,Remembered,3,[np.float64(-0.3880753138075314)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.3842069170004834],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Building 2.jpg,new,59,59,0,[np.float64(0.39644351464435146)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.8399831669994455],['forgotten_box'],0,59,59,70,349.4455804580002,,,,,,,,,349.44162254100047,349.4455804580002,350.4251402079999,350.44058991600014,353.42808579099983,353.42808579099983,353.42808579099983,353.42808579099983,353.42808579099983,353.42808579099983,353.42808579099983,353.42808579099983,4.000912124999559,354.27596029100005,Forgotten,1,[np.float64(0.39644351464435146)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.8399831669994455],['forgotten_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Rafting 6.jpg,old,60,60,0,[np.float64(-0.4341004184100418)],[np.float64(-0.3378661087866109)],[1],[0],[0],[0.3231435000006968],['remember_box'],0,60,60,9,354.5973689580005,,,,,,,,,354.5933840409998,354.5973689580005,355.57519941600003,355.5904303750003,358.5780654580003,358.5780654580003,358.5780654580003,358.5780654580003,358.5780654580003,358.5780654580003,358.5780654580003,358.5780654580003,4.016240791999735,358.92453654100063,Remembered,3,[np.float64(-0.4341004184100418)],[np.float64(-0.3378661087866109)],[1],[0],[0],[0.3231435000006968],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Severed finger 1.jpg,old,61,61,0,[np.float64(-0.4341004184100418)],[np.float64(-0.3378661087866109)],[1],[0],[0],[0.4068635419998827],['remember_box'],0,61,61,2,359.2447797499999,,,,,,,,,359.2408963329999,359.2447797499999,360.22507241600033,360.24052095800016,363.22770437500003,363.22770437500003,363.22770437500003,363.22770437500003,363.22770437500003,363.22770437500003,363.22770437500003,363.22770437500003,4.000105125000118,363.6418364580004,Remembered,3,[np.float64(-0.4341004184100418)],[np.float64(-0.3378661087866109)],[1],[0],[0],[0.4068635419998827],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Snake 4.jpg,new,62,62,0,[np.float64(0.3985355648535565)],[np.float64(-0.3179916317991632)],[1],[0],[0],[0.5029254170003696],['forgotten_box'],0,62,62,61,363.963594541,,,,,,,,,363.95963616600056,363.963594541,364.9416026660001,364.9563070000004,367.94401112500054,367.94401112500054,367.94401112500054,367.94401112500054,367.94401112500054,367.94401112500054,367.94401112500054,367.94401112500054,3.9996527500006778,368.4543110000004,Forgotten,1,[np.float64(0.3985355648535565)],[np.float64(-0.3179916317991632)],[1],[0],[0],[0.5029254170003696],['forgotten_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Sidewalk 2.jpg,old,63,63,0,[np.float64(-0.4602510460251046)],[np.float64(-0.3493723849372385)],[1],[0],[0],[0.4062634580004669],['remember_box'],0,63,63,20,368.7698195410003,,,,,,,,,368.76586750000024,368.7698195410003,369.7587345410002,369.76788962499995,372.76138549999996,372.76138549999996,372.76138549999996,372.76138549999996,372.76138549999996,372.76138549999996,372.76138549999996,372.76138549999996,4.002384166999946,373.16806033300054,Remembered,3,[np.float64(-0.4602510460251046)],[np.float64(-0.3493723849372385)],[1],[0],[0],[0.4062634580004669],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
School 1.jpg,old,64,64,0,[np.float64(-0.401673640167364)],[np.float64(-0.3002092050209205)],[1],[0],[0],[0.2522036250002202],['remember_box'],0,64,64,11,373.48366887500015,,,,,,,,,373.4796323750006,373.48366887500015,374.4677980410006,374.4735857080004,377.4567816660001,377.4665933330007,377.4665933330007,377.4665933330007,377.4665933330007,377.4665933330007,377.4665933330007,377.4665933330007,4.00125216699962,377.72646437500043,Remembered,3,[np.float64(-0.401673640167364)],[np.float64(-0.3002092050209205)],[1],[0],[0],[0.2522036250002202],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Dead bodies 2.jpg,new,65,65,0,[np.float64(0.33368200836820083)],[np.float64(-0.2928870292887029)],[1],[0],[0],[0.28988279099939973],['forgotten_box'],0,65,65,48,378.04561687500063,,,,,,,,,378.04133662500044,378.04561687500063,379.0252344999999,379.0396881659999,382.0286061659999,382.0286061659999,382.0286061659999,382.0286061659999,382.0286061659999,382.0286061659999,382.0286061659999,382.0286061659999,4.002145458000086,382.32608212500054,Forgotten,1,[np.float64(0.33368200836820083)],[np.float64(-0.2928870292887029)],[1],[0],[0],[0.28988279099939973],['forgotten_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Pigeon 6.jpg,old,66,66,0,[np.float64(-0.2583682008368201)],[np.float64(-0.3284518828451883)],[1],[0],[0],[0.8913697090001733],['remember_box'],0,66,66,26,382.6463686249999,,,,,,,,,382.64234175,382.6463686249999,383.6252053750004,383.64056366600016,386.6268730410002,386.6268730410002,386.6268730410002,386.6268730410002,386.6268730410002,386.6268730410002,386.6268730410002,386.6268730410002,4.0003385830004845,387.52571262499987,Remembered,3,[np.float64(-0.2583682008368201)],[np.float64(-0.3284518828451883)],[1],[0],[0],[0.8913697090001733],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Fire 9.jpg,old,67,67,0,[np.float64(-0.2583682008368201)],[np.float64(-0.3284518828451883)],[1],[0],[0],[0.4350452500002575],['remember_box'],0,67,67,36,387.8459936250001,,,,,,,,,387.84184212499986,387.8459936250001,388.8246939999999,388.8395802499999,391.82756691600025,391.82756691600025,391.82756691600025,391.82756691600025,391.82756691600025,391.82756691600025,391.82756691600025,391.82756691600025,4.000014416999875,392.26969570800065,Remembered,3,[np.float64(-0.2583682008368201)],[np.float64(-0.3284518828451883)],[1],[0],[0],[0.4350452500002575],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Acorns 3.jpg,old,68,68,0,[np.float64(-0.2583682008368201)],[np.float64(-0.3284518828451883)],[1],[0],[0],[0.36610312500033615],['remember_box'],0,68,68,21,392.5850694999999,,,,,,,,,392.58092329100054,392.5850694999999,393.56771266600026,393.5742052080004,396.55670533300054,396.57714558299995,396.57714558299995,396.57714558299995,396.57714558299995,396.57714558299995,396.57714558299995,396.57714558299995,4.002885417000471,396.94363679100024,Remembered,3,[np.float64(-0.2583682008368201)],[np.float64(-0.3284518828451883)],[1],[0],[0],[0.36610312500033615],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Orangutan 1.jpg,old,69,69,0,[np.float64(-0.27510460251046026)],[np.float64(-0.3263598326359833)],[1],[0],[0],[0.2234122079998997],['remember_box'],0,69,69,34,397.26042362499993,,,,,,,,,397.2563878330002,397.26042362499993,398.2413382499999,398.25605237499985,401.2447250410005,401.2447250410005,401.2447250410005,401.2447250410005,401.2447250410005,401.2447250410005,401.2447250410005,401.2447250410005,4.003629749999163,401.47692199999983,Remembered,3,[np.float64(-0.27510460251046026)],[np.float64(-0.3263598326359833)],[1],[0],[0],[0.2234122079998997],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
War 6.jpg,old,70,70,0,[np.float64(0.3064853556485356)],[np.float64(-0.3200836820083682)],[1],[0],[0],[0.548494374999791],['forgotten_box'],0,70,70,1,401.79308845800006,,,,,,,,,401.78894370800026,401.79308845800006,402.77456475000054,402.7894182910004,405.76767395800016,405.7782829580001,405.7782829580001,405.7782829580001,405.7782829580001,405.7782829580001,405.7782829580001,405.7782829580001,4.003458291999777,406.33544837499994,Forgotten,1,[np.float64(0.3064853556485356)],[np.float64(-0.3200836820083682)],[1],[0],[0],[0.548494374999791],['forgotten_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
Car crash 2.jpg,old,71,71,0,[np.float64(-0.3274058577405858)],[np.float64(-0.29602510460251047)],[1],[0],[0],[0.3801725829998759],['remember_box'],0,71,71,39,406.6526001660004,,,,,,,,,406.6485433750004,406.6526001660004,407.63425237499996,407.6497490410002,410.62300170800063,410.6329754160006,410.6329754160006,410.6329754160006,410.6329754160006,410.6329754160006,410.6329754160006,410.6329754160006,3.9997981659998914,411.020505083,Remembered,3,[np.float64(-0.3274058577405858)],[np.float64(-0.29602510460251047)],[1],[0],[0],[0.3801725829998759],['remember_box'],,,,,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.3256227080001,411.3306872910007,412.323017791,412.31782383300015,tiara,002,2025-11-18_10h50.01.512,Phase 2 Canli Replication,,2025.1.1,None,2025-11-18 10h51.38.361341 +0530,
