reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,115,26,84,84,0,t,11.10599666601047,None,0,84,84,68,429.82701916701626,,429.82116295804735,429.82701916701626,430.81663683301304,430.81663683301304,430.81663683301304,441.9282842919929,t,11.10599666601047,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
12,25,5,85,85,0,l,1.6217077079927549,None,0,85,85,7,441.93854558304884,,441.93235445802566,441.93854558304884,442.9147981670685,442.9147981670685,442.93173554202076,444.5449936670484,l,1.6217077079927549,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
98,155,180,86,86,0,t,3.5830382079584524,None,0,86,86,43,444.5552602080861,,444.5495187920751,444.5552602080861,445.5321975420229,445.5321975420229,445.5498510419857,449.1283059580019,t,3.5830382079584524,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
38,76,17,87,87,0,t,3.582923957030289,None,0,87,87,59,449.138900833088,,449.1328211670043,449.138900833088,450.11625025002286,450.11625025002286,450.13280800008215,453.71159783308394,t,3.582923957030289,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
86,190,41,88,88,0,l,6.113255082978867,None,0,88,88,83,453.72235112509225,,453.71618145809043,453.72235112509225,454.69873904203996,454.69873904203996,454.71480466704816,460.81600270804483,l,6.113255082978867,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
102,230,49,89,89,0,l,1.7813419579761103,None,0,89,89,91,460.8263898330042,,460.81950312503614,460.8263898330042,461.8107321250718,461.8107321250718,461.8160217499826,463.5948174580699,l,1.7813419579761103,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
48,96,22,90,90,0,t,2.6090565411141142,None,0,90,90,64,463.6049789170502,,463.59918116708286,463.6049789170502,464.5826269170502,464.5826269170502,464.5994156249799,467.19522045808844,t,2.6090565411141142,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
116,265,56,91,91,0,t,2.142760165967047,None,0,91,91,98,467.2063302079914,,467.2001975000603,467.2063302079914,468.194047417026,468.194047417026,468.198585791979,470.3451609580079,t,2.142760165967047,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
94,145,170,92,92,0,t,3.4554543329868466,None,0,92,92,41,470.35639779199846,,470.3502390830545,470.35639779199846,471.34410833299626,471.34410833299626,471.3492449580226,474.81172495801,t,3.4554543329868466,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
110,250,53,93,93,0,l,3.817735332995653,None,0,93,93,95,474.8235868330812,,474.8177142920904,474.8235868330812,475.81084729207214,475.81084729207214,475.81568104203325,479.6340609580511,l,3.817735332995653,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
74,160,35,94,94,0,l,2.305923125008121,None,0,94,94,77,479.64972704206593,,479.6401313750539,479.64972704206593,480.6325612500077,480.6325612500077,480.6439121250296,482.94433920807205,l,2.305923125008121,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
82,115,140,95,95,0,t,2.646681791055016,None,0,95,95,35,482.9519909170922,,482.9470336670056,482.9519909170922,483.9326476249844,483.9326476249844,483.947898583021,486.5835509999888,t,2.646681791055016,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
68,145,32,96,96,0,t,1.8399694160325453,None,0,96,96,74,486.5988588749897,,486.58883220807184,486.5988588749897,487.58242841705214,487.58242841705214,487.5938670419855,489.4282476250082,t,1.8399694160325453,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
54,110,25,97,97,0,t,2.4712261660024524,None,0,97,97,67,489.43881408299785,,489.43300525005907,489.43881408299785,490.4271526670782,490.4271526670782,490.43228645808995,492.89989300002344,t,2.4712261660024524,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
35,60,35,98,98,0,t,2.2155827489914373,None,0,98,98,14,492.9106067500543,,492.90468570799567,492.9106067500543,493.8985813750187,493.8985813750187,493.8985813750187,496.1160854169866,t,2.2155827489914373,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
25,45,16,99,99,0,t,2.9637826239923015,None,0,99,99,10,496.12617154198233,,496.1200421670219,496.12617154198233,497.11563520808704,497.11563520808704,497.11563520808704,500.0827932920074,t,2.9637826239923015,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
