image_name,condition,thisN,thisTrialN,thisRepN,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro_instructions.started,text_2.started,key_resp.started,intro_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,fixation.started,stim_image.started,fixation.stopped,stim_image.stopped,text.started,remember_box.started,familiar_box.started,forgotten_box.started,remember_text.started,familiar_text.started,forgotten_text.started,mouse_resp.started,trial.stopped,response_label,response_code,trials.mouse_resp.x,trials.mouse_resp.y,trials.mouse_resp.leftButton,trials.mouse_resp.midButton,trials.mouse_resp.rightButton,trials.mouse_resp.time,trials.mouse_resp.clicked_name,end_thanks.started,thanks.started,thanks.stopped,end_thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Bark 6.jpg,old,36,36,0,[np.float64(-0.013598326359832637)],[np.float64(-0.2939330543933054)],[1],[0],[0],[0.3970730419969186],['familiar_box'],0,36,36,18,202.89972758293152,,,,,,,,,202.89563883293886,202.89972758293152,203.88745720800944,203.89764616591856,206.88110037497245,206.8912409999175,206.8912409999175,206.8912409999175,206.8912409999175,206.8912409999175,206.8912409999175,206.8912409999175,4.003352458938025,207.28877079091035,Familiar,2,[np.float64(-0.013598326359832637)],[np.float64(-0.2939330543933054)],[1],[0],[0],[0.3970730419969186],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Street 3.jpg,new,37,37,0,[np.float64(-0.36610878661087864)],[np.float64(-0.29602510460251047)],[1],[0],[0],[0.36722891591489315],['remember_box'],0,37,37,71,207.6090057909023,,,,,,,,,207.604780540918,207.6090057909023,208.58832637500018,208.60309816594236,211.59147470793687,211.59147470793687,211.59147470793687,211.59147470793687,211.59147470793687,211.59147470793687,211.59147470793687,211.59147470793687,4.001411292003468,211.96657574991696,Remembered,3,[np.float64(-0.36610878661087864)],[np.float64(-0.29602510460251047)],[1],[0],[0],[0.36722891591489315],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Severed finger 1.jpg,old,38,38,0,[np.float64(-0.1412133891213389)],[np.float64(-0.3274058577405858)],[1],[0],[0],[2.6620181249454618],['familiar_box'],0,38,38,2,212.2814735409338,,,,,,,,,212.27728354092687,212.2814735409338,213.271651790943,213.271651790943,216.27086758299265,216.2633834159933,216.2633834159933,216.2633834159933,216.2633834159933,216.2633834159933,216.2633834159933,216.2633834159933,3.999658333021216,218.93319287500344,Familiar,2,[np.float64(-0.1412133891213389)],[np.float64(-0.3274058577405858)],[1],[0],[0],[2.6620181249454618],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Rocks 1.jpg,new,39,39,0,[np.float64(-0.3410041841004184)],[np.float64(-0.301255230125523)],[1],[0],[0],[0.4289904999313876],['remember_box'],0,39,39,58,219.2501084159594,,,,,,,,,219.24607466591988,219.2501084159594,220.23797770799138,220.24727766599972,223.22932866599876,223.22932866599876,223.22932866599876,223.22932866599876,223.22932866599876,223.22932866599876,223.22932866599876,223.22932866599876,3.9990075000096112,223.6661849579541,Remembered,3,[np.float64(-0.3410041841004184)],[np.float64(-0.301255230125523)],[1],[0],[0],[0.4289904999313876],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Jail 1.jpg,new,40,40,0,[np.float64(0.2834728033472803)],[np.float64(-0.3023012552301255)],[1],[0],[0],[0.5453546249773353],['forgotten_box'],0,40,40,68,223.98190233297646,,,,,,,,,223.97779054089915,223.98190233297646,224.97127262491267,224.98068291600794,227.9715735829668,227.9640737499576,227.9640737499576,227.9640737499576,227.9640737499576,227.9640737499576,227.9640737499576,227.9640737499576,4.000687584048137,228.5173109159805,Forgotten,1,[np.float64(0.2834728033472803)],[np.float64(-0.3023012552301255)],[1],[0],[0],[0.5453546249773353],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Dog 24.jpg,old,41,41,0,[np.float64(-0.0010460251046025104)],[np.float64(-0.3117154811715481)],[1],[0],[0],[0.426031457958743],['familiar_box'],0,41,41,24,228.8340269579785,,,,,,,,,228.82988020800985,228.8340269579785,229.82203095790464,229.8305575409904,232.82399466598872,232.82399466598872,232.82399466598872,232.82399466598872,232.82399466598872,232.82399466598872,232.82399466598872,232.82399466598872,4.001850500004366,233.25042895798106,Familiar,2,[np.float64(-0.0010460251046025104)],[np.float64(-0.3117154811715481)],[1],[0],[0],[0.426031457958743],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Gun 5.jpg,old,42,42,0,[np.float64(-0.27719665271966526)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.8303483329946175],['remember_box'],0,42,42,17,233.56599112495314,,,,,,,,,233.5618322499795,233.56599112495314,234.55472929100506,234.56388329097535,237.55742629093584,237.55742629093584,237.55742629093584,237.55742629093584,237.55742629093584,237.55742629093584,237.55742629093584,237.55742629093584,4.002414624905214,238.3881937499391,Remembered,3,[np.float64(-0.27719665271966526)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.8303483329946175],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Alcohol 6.jpg,old,43,43,0,[np.float64(-0.0502092050209205)],[np.float64(-0.3043933054393305)],[1],[0],[0],[0.267253416008316],['familiar_box'],0,43,43,19,238.70836520800367,,,,,,,,,238.70434649998788,238.70836520800367,239.68743254092988,239.70321237493772,242.68055049993563,242.690856082947,242.690856082947,242.690856082947,242.690856082947,242.690856082947,242.690856082947,242.690856082947,4.016397458035499,242.9813578329049,Familiar,2,[np.float64(-0.0502092050209205)],[np.float64(-0.3043933054393305)],[1],[0],[0],[0.267253416008316],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Pig 2.jpg,old,44,44,0,[np.float64(-0.3692468619246862)],[np.float64(-0.2918410041841004)],[1],[0],[0],[0.42844854202121496],['remember_box'],0,44,44,32,243.2979304579785,,,,,,,,,243.29370195791125,243.2979304579785,244.28054849989712,244.2871846659109,247.26943195797503,247.27967291593086,247.27967291593086,247.27967291593086,247.27967291593086,247.27967291593086,247.27967291593086,247.27967291593086,4.001014500041492,247.71586554090027,Remembered,3,[np.float64(-0.3692468619246862)],[np.float64(-0.2918410041841004)],[1],[0],[0],[0.42844854202121496],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Snow 3.jpg,old,45,45,0,[np.float64(-0.3587866108786611)],[np.float64(-0.29811715481171547)],[1],[0],[0],[0.5292711249785498],['remember_box'],0,45,45,43,248.03204616589937,,,,,,,,,248.0279962909408,248.03204616589937,249.01393662497867,249.03053158300463,252.00343920791056,252.01249083294533,252.01249083294533,252.01249083294533,252.01249083294533,252.01249083294533,252.01249083294533,252.01249083294533,3.999494749936275,252.5496581660118,Remembered,3,[np.float64(-0.3587866108786611)],[np.float64(-0.29811715481171547)],[1],[0],[0],[0.5292711249785498],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Dead bodies 2.jpg,new,46,46,0,[np.float64(-0.10460251046025104)],[np.float64(-0.29602510460251047)],[1],[0],[0],[0.7634802500251681],['familiar_box'],0,46,46,48,252.86618591600563,,,,,,,,,252.8621243329253,252.86618591600563,253.85435183299705,253.86381716595497,256.8470867909491,256.85705783299636,256.85705783299636,256.85705783299636,256.85705783299636,256.85705783299636,256.85705783299636,256.85705783299636,4.002773875021376,257.6209458329249,Familiar,2,[np.float64(-0.10460251046025104)],[np.float64(-0.29602510460251047)],[1],[0],[0],[0.7634802500251681],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Exercise 3.jpg,old,47,47,0,[np.float64(-0.3692468619246862)],[np.float64(-0.28765690376569036)],[1],[0],[0],[0.4675605410011485],['remember_box'],0,47,47,7,257.942480040947,,,,,,,,,257.9383402909152,257.942480040947,258.92137762496714,258.9354436249705,261.91379787493497,261.92356470797677,261.92356470797677,261.92356470797677,261.92356470797677,261.92356470797677,261.92356470797677,261.92356470797677,4.001449209055863,262.3997560829157,Remembered,3,[np.float64(-0.3692468619246862)],[np.float64(-0.28765690376569036)],[1],[0],[0],[0.4675605410011485],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
School 1.jpg,old,48,48,0,[np.float64(-0.07845188284518828)],[np.float64(-0.3127615062761506)],[1],[0],[0],[1.493189916945994],['familiar_box'],0,48,48,11,262.71568045800086,,,,,,,,,262.7116192909889,262.71568045800086,263.70486183289904,263.71374166593887,266.70677629089914,266.70677629089914,266.70677629089914,266.70677629089914,266.70677629089914,266.70677629089914,266.70677629089914,266.70677629089914,4.002410375047475,268.200444374932,Familiar,2,[np.float64(-0.07845188284518828)],[np.float64(-0.3127615062761506)],[1],[0],[0],[1.493189916945994],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Crow 1.jpg,new,49,49,0,[np.float64(0.3368200836820084)],[np.float64(-0.3127615062761506)],[1],[0],[0],[0.41961804195307195],['forgotten_box'],0,49,49,64,268.5241194999544,,,,,,,,,268.5202737909276,268.5241194999544,269.5045128329657,269.5190492499387,272.5064899579156,272.5064899579156,272.5064899579156,272.5064899579156,272.5064899579156,272.5064899579156,272.5064899579156,272.5064899579156,3.9997429579962045,272.93364808300976,Forgotten,1,[np.float64(0.3368200836820084)],[np.float64(-0.3127615062761506)],[1],[0],[0],[0.41961804195307195],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Police 2.jpg,old,50,50,0,[np.float64(0.036610878661087864)],[np.float64(-0.3064853556485356)],[1],[0],[0],[0.3755473749479279],['familiar_box'],0,50,50,3,273.2494752079947,,,,,,,,,273.24527524993755,273.2494752079947,274.23792954091914,274.2468713329872,277.2398887499003,277.2398887499003,277.2398887499003,277.2398887499003,277.2398887499003,277.2398887499003,277.2398887499003,277.2398887499003,4.0013895409647375,277.6158861659933,Familiar,2,[np.float64(0.036610878661087864)],[np.float64(-0.3064853556485356)],[1],[0],[0],[0.3755473749479279],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Building 2.jpg,new,51,51,0,[np.float64(0.3002092050209205)],[np.float64(-0.3127615062761506)],[1],[0],[0],[0.4259376669069752],['forgotten_box'],0,51,51,70,277.93190583295655,,,,,,,,,277.9277699999511,277.93190583295655,278.9212027499452,278.93019629095215,281.92277504096273,281.9133648748975,281.9133648748975,281.9133648748975,281.9133648748975,281.9133648748975,281.9133648748975,281.9133648748975,4.002138208015822,282.3490296249511,Forgotten,1,[np.float64(0.3002092050209205)],[np.float64(-0.3127615062761506)],[1],[0],[0],[0.4259376669069752],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Grass 6.jpg,old,52,52,0,[np.float64(0.29916317991631797)],[np.float64(-0.3117154811715481)],[1],[0],[0],[0.5590290840482339],['forgotten_box'],0,52,52,47,282.6641379579669,,,,,,,,,282.6599858329864,282.6641379579669,283.65414825000335,283.65414825000335,286.6567533329362,286.6567533329362,286.6567533329362,286.6567533329362,286.6567533329362,286.6567533329362,286.6567533329362,286.6567533329362,4.0026645419420674,287.2162159999134,Forgotten,1,[np.float64(0.29916317991631797)],[np.float64(-0.3117154811715481)],[1],[0],[0],[0.5590290840482339],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Rafting 6.jpg,old,53,53,0,[np.float64(0.29916317991631797)],[np.float64(-0.3117154811715481)],[1],[0],[0],[0.5729595000157133],['forgotten_box'],0,53,53,9,287.53354941599537,,,,,,,,,287.529454124975,287.53354941599537,288.5213284579804,288.5300567499362,291.524411624996,291.524411624996,291.524411624996,291.524411624996,291.524411624996,291.524411624996,291.524411624996,291.524411624996,4.003480208921246,292.09775945800357,Forgotten,1,[np.float64(0.29916317991631797)],[np.float64(-0.3117154811715481)],[1],[0],[0],[0.5729595000157133],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Spider 2.jpg,old,54,54,0,[np.float64(0.011506276150627616)],[np.float64(-0.3106694560669456)],[1],[0],[0],[0.41269795794505626],['familiar_box'],0,54,54,29,292.4132864999119,,,,,,,,,292.4091485409299,292.4132864999119,293.3969985829899,293.4032973749563,296.3859422079986,296.39575533301104,296.39575533301104,296.39575533301104,296.39575533301104,296.39575533301104,296.39575533301104,296.39575533301104,4.000525166047737,296.81598033290356,Familiar,2,[np.float64(0.011506276150627616)],[np.float64(-0.3106694560669456)],[1],[0],[0],[0.41269795794505626],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Feces 1.jpg,new,55,55,0,[np.float64(0.32112970711297073)],[np.float64(-0.3190376569037657)],[1],[0],[0],[0.41778995795175433],['forgotten_box'],0,55,55,55,297.13278629095294,,,,,,,,,297.1286593750119,297.13278629095294,298.1207529579988,298.13017008290626,301.1123304159846,301.1123304159846,301.1123304159846,301.1123304159846,301.1123304159846,301.1123304159846,301.1123304159846,301.1123304159846,3.999151207972318,301.53802641597576,Forgotten,1,[np.float64(0.32112970711297073)],[np.float64(-0.3190376569037657)],[1],[0],[0],[0.41778995795175433],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Soldiers 8.jpg,old,56,56,0,[np.float64(-0.3797071129707113)],[np.float64(-0.3117154811715481)],[1],[0],[0],[0.3356454169843346],['remember_box'],0,56,56,4,301.85823366593104,,,,,,,,,301.85412666597404,301.85823366593104,302.83752025000285,302.85184783290606,305.8390867499402,305.8390867499402,305.8390867499402,305.8390867499402,305.8390867499402,305.8390867499402,305.8390867499402,305.8390867499402,4.016350207966752,306.19916974997614,Remembered,3,[np.float64(-0.3797071129707113)],[np.float64(-0.3117154811715481)],[1],[0],[0],[0.3356454169843346],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Car 1.jpg,old,57,57,0,[np.float64(0.27510460251046026)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.3933858750388026],['forgotten_box'],0,57,57,23,306.51443770795595,,,,,,,,,306.5102051249705,306.51443770795595,307.5033342499519,307.5033342499519,310.4964435409056,310.4964435409056,310.4964435409056,310.4964435409056,310.4964435409056,310.4964435409056,310.4964435409056,310.4964435409056,4.000696875038557,310.8983054999262,Forgotten,1,[np.float64(0.27510460251046026)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.3933858750388026],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Orangutan 1.jpg,old,58,58,0,[np.float64(-0.2834728033472803)],[np.float64(-0.2907949790794979)],[1],[0],[0],[0.7750786660471931],['remember_box'],0,58,58,34,311.2141695829341,,,,,,,,,311.2102057499578,311.2141695829341,312.1967711249599,312.2032370829256,315.1854622499086,315.2068144159857,315.2068144159857,315.2068144159857,315.2068144159857,315.2068144159857,315.2068144159857,315.2068144159857,4.003825333085842,315.9822785409633,Remembered,3,[np.float64(-0.2834728033472803)],[np.float64(-0.2907949790794979)],[1],[0],[0],[0.7750786660471931],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Ferret 1.jpg,new,59,59,0,[np.float64(0.36715481171548114)],[np.float64(-0.32426778242677823)],[1],[0],[0],[0.6249620000598952],['forgotten_box'],0,59,59,62,316.29784279095475,,,,,,,,,316.29362333298195,316.29784279095475,317.2801856249571,317.28683479095344,320.2680068749469,320.2895772079937,320.2895772079937,320.2895772079937,320.2895772079937,320.2895772079937,320.2895772079937,320.2895772079937,4.002823957940564,320.91498362494167,Forgotten,1,[np.float64(0.36715481171548114)],[np.float64(-0.32426778242677823)],[1],[0],[0],[0.6249620000598952],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Dirt 1.jpg,old,60,60,0,[np.float64(-0.34414225941422594)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.3224571250611916],['remember_box'],0,60,60,37,321.2325280410005,,,,,,,,,321.2285117909778,321.2325280410005,322.21334716596175,322.2299676249968,325.20219458290376,325.2234226659639,325.2234226659639,325.2234226659639,325.2234226659639,325.2234226659639,325.2234226659639,325.2234226659639,4.003715957980603,325.5462868330069,Remembered,3,[np.float64(-0.34414225941422594)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.3224571250611916],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Garbage dump 2.jpg,new,61,61,0,[np.float64(0.29497907949790797)],[np.float64(-0.3106694560669456)],[1],[0],[0],[1.1111814579926431],['forgotten_box'],0,61,61,66,325.8630735829938,,,,,,,,,325.8589322079206,325.8630735829938,326.84657058294397,326.853013999993,329.83509241591673,329.84559124999214,329.84559124999214,329.84559124999214,329.84559124999214,329.84559124999214,329.84559124999214,329.84559124999214,4.002632000017911,330.96539049991407,Forgotten,1,[np.float64(0.29497907949790797)],[np.float64(-0.3106694560669456)],[1],[0],[0],[1.1111814579926431],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Feces 2.jpg,old,62,62,0,[np.float64(0.0031380753138075313)],[np.float64(-0.3023012552301255)],[1],[0],[0],[0.4972355419304222],['familiar_box'],0,62,62,12,331.2824299579952,,,,,,,,,331.2784514579689,331.2824299579952,332.27031187491957,332.2797220830107,335.2733751249034,335.2733751249034,335.2733751249034,335.2733751249034,335.2733751249034,335.2733751249034,335.2733751249034,335.2733751249034,4.003370583057404,335.7710880408995,Familiar,2,[np.float64(0.0031380753138075313)],[np.float64(-0.3023012552301255)],[1],[0],[0],[0.4972355419304222],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Tornado 1.jpg,old,63,63,0,[np.float64(-0.39748953974895396)],[np.float64(-0.3023012552301255)],[1],[0],[0],[1.3158781660022214],['remember_box'],0,63,63,40,336.09006612491794,,,,,,,,,336.0860624159686,336.09006612491794,337.0702525000088,337.08525929099414,340.0629931249423,340.07382379099727,340.07382379099727,340.07382379099727,340.07382379099727,340.07382379099727,340.07382379099727,340.07382379099727,4.002302499953657,341.3984434159938,Remembered,3,[np.float64(-0.39748953974895396)],[np.float64(-0.3023012552301255)],[1],[0],[0],[1.3158781660022214],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Plane crash 3.jpg,old,64,64,0,[np.float64(-0.034518828451882845)],[np.float64(-0.27824267782426776)],[1],[0],[0],[0.4499547079904005],['familiar_box'],0,64,64,41,341.7146060829982,,,,,,,,,341.71051537489984,341.7146060829982,342.70299291599076,342.7130990829319,345.694960707915,345.694960707915,345.694960707915,345.694960707915,345.694960707915,345.694960707915,345.694960707915,345.694960707915,4.009235000004992,346.16279254097026,Familiar,2,[np.float64(-0.034518828451882845)],[np.float64(-0.27824267782426776)],[1],[0],[0],[0.4499547079904005],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Horse racing 1.jpg,new,65,65,0,[np.float64(0.3797071129707113)],[np.float64(-0.303347280334728)],[1],[0],[0],[0.5963655420346186],['forgotten_box'],0,65,65,63,346.4784926659195,,,,,,,,,346.4744388749823,346.4784926659195,347.46286083292216,347.46889745793305,350.4515927080065,350.4617814159719,350.4617814159719,350.4617814159719,350.4617814159719,350.4617814159719,350.4617814159719,350.4617814159719,4.0018582079792395,351.0659565409878,Forgotten,1,[np.float64(0.3797071129707113)],[np.float64(-0.303347280334728)],[1],[0],[0],[0.5963655420346186],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Timber 2.jpg,new,66,66,0,[np.float64(-0.38284518828451886)],[np.float64(-0.3179916317991632)],[1],[0],[0],[0.40812249993905425],['remember_box'],0,66,66,57,351.38267362490296,,,,,,,,,351.37850899994373,351.38267362490296,352.3704562080093,352.37941579089966,355.37300816597417,355.37300816597417,355.37300816597417,355.37300816597417,355.37300816597417,355.37300816597417,355.37300816597417,355.37300816597417,4.002340541919693,355.78155995800626,Remembered,3,[np.float64(-0.38284518828451886)],[np.float64(-0.3179916317991632)],[1],[0],[0],[0.40812249993905425],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Gazing 2.jpg,old,67,67,0,[np.float64(0.25732217573221755)],[np.float64(-0.3190376569037657)],[1],[0],[0],[0.3594677089713514],['forgotten_box'],0,67,67,10,356.09657270798925,,,,,,,,,356.0922194159357,356.09657270798925,357.07849874999374,357.09625083301216,360.06855854101013,360.0883861249313,360.0883861249313,360.0883861249313,360.0883861249313,360.0883861249313,360.0883861249313,360.0883861249313,4.002235666965134,360.4482726249844,Forgotten,1,[np.float64(0.25732217573221755)],[np.float64(-0.3190376569037657)],[1],[0],[0],[0.3594677089713514],['forgotten_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Bear 2.jpg,old,68,68,0,[np.float64(-0.034518828451882845)],[np.float64(-0.3148535564853556)],[1],[0],[0],[0.3739492919994518],['familiar_box'],0,68,68,31,360.764178249985,,,,,,,,,360.7601528329542,360.764178249985,361.74608587496914,361.7629204579862,364.73414491594303,364.75624724989757,364.75624724989757,364.75624724989757,364.75624724989757,364.75624724989757,364.75624724989757,364.75624724989757,4.003384749987163,365.1306014159927,Familiar,2,[np.float64(-0.034518828451882845)],[np.float64(-0.3148535564853556)],[1],[0],[0],[0.3739492919994518],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Car accident 2.jpg,old,69,69,0,[np.float64(-0.42677824267782427)],[np.float64(-0.28661087866108786)],[1],[0],[0],[0.7291849580360577],['remember_box'],0,69,69,14,365.44610149995424,,,,,,,,,365.44196029100567,365.44610149995424,366.42964629095513,366.43638066598214,369.41834595799446,369.4281276249094,369.4281276249094,369.4281276249094,369.4281276249094,369.4281276249094,369.4281276249094,369.4281276249094,4.000209082965739,370.16497416596394,Remembered,3,[np.float64(-0.42677824267782427)],[np.float64(-0.28661087866108786)],[1],[0],[0],[0.7291849580360577],['remember_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Wedding 12.jpg,old,70,70,0,[np.float64(-0.08263598326359832)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.7783829579129815],['familiar_box'],0,70,70,45,370.48054433299694,,,,,,,,,370.4764338330133,370.48054433299694,371.4630034159636,371.4698245410109,374.4522023749305,374.4615711659426,374.4615711659426,374.4615711659426,374.4615711659426,374.4615711659426,374.4615711659426,374.4615711659426,3.999251374974847,375.2474315830041,Familiar,2,[np.float64(-0.08263598326359832)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.7783829579129815],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
Sad face 9.jpg,new,71,71,0,[np.float64(-0.07322175732217573)],[np.float64(-0.3002092050209205)],[1],[0],[0],[0.14539524994324893],['familiar_box'],0,71,71,49,375.5630342499353,,,,,,,,,375.5589674579678,375.5630342499353,376.55331958294846,376.55331958294846,379.5524604159873,379.54481537500396,379.54481537500396,379.54481537500396,379.54481537500396,379.54481537500396,379.54481537500396,379.54481537500396,4.000144375022501,379.6981853329344,Familiar,2,[np.float64(-0.07322175732217573)],[np.float64(-0.3002092050209205)],[1],[0],[0],[0.14539524994324893],['familiar_box'],,,,,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0031756249955,380.00832879100926,381.00120529090054,380.99617904098704,sneha,002,2025-11-16_12h40.58.327,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 12h42.38.688039 +0530,
