thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
57,0,57,[np.float64(-0.1525)],[np.float64(-0.32875)],[1],[0],[0],[1.566919875000167],['target'],57,0,57,0,164.4363927500017,,5,164.4291050000029,164.4363927500017,164.4363927500017,0.011555000000953441,165.99611958400055,[np.float64(-0.1525)],[np.float64(-0.32875)],[1],[0],[0],[1.566919875000167],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
58,0,58,[np.float64(-0.27875)],[np.float64(-0.12625)],[1],[0],[0],[2.599084915997082],['target'],58,0,58,0,166.02845170900036,,10,166.01838662500086,166.02845170900036,166.02845170900036,0.022076334000303177,168.61752291700031,[np.float64(-0.27875)],[np.float64(-0.12625)],[1],[0],[0],[2.599084915997082],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
59,0,59,[np.float64(-0.2975)],[np.float64(-0.00625)],[1],[0],[0],[1.867308041000797],['target'],59,0,59,0,168.63584075000108,,5,168.62881533400287,168.63584075000108,168.63584075000108,0.011133084000903182,170.49621033400035,[np.float64(-0.2975)],[np.float64(-0.00625)],[1],[0],[0],[1.867308041000797],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
60,0,60,[np.float64(-0.05625)],[np.float64(-0.44)],[1],[0],[0],[3.0320938329969067],['target'],60,0,60,0,170.528076417002,,10,170.51830204200087,170.528076417002,170.528076417002,0.021896374997595558,173.55043712500265,[np.float64(-0.05625)],[np.float64(-0.44)],[1],[0],[0],[3.0320938329969067],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
61,0,61,[np.float64(0.38625)],[np.float64(-0.31)],[1],[0],[0],[2.8490462080008],['target'],61,0,61,0,173.57882095900277,,10,173.56925537500138,173.57882095900277,173.57882095900277,0.018654792002053,176.4183511250012,[np.float64(0.38625)],[np.float64(-0.31)],[1],[0],[0],[2.8490462080008],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
62,0,62,[np.float64(0.37)],[np.float64(0.1125)],[1],[0],[0],[1.9333585419990413],['target'],62,0,62,0,176.43536825000047,,5,176.42854504200295,176.43536825000047,176.43536825000047,0.010018499997386243,178.36196520900194,[np.float64(0.37)],[np.float64(0.1125)],[1],[0],[0],[1.9333585419990413],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
63,0,63,[np.float64(0.33)],[np.float64(-0.385)],[1],[0],[0],[2.4950474590004887],['target'],63,0,63,0,178.39267933400333,,10,178.3830266670011,178.39267933400333,178.39267933400333,0.02089416600210825,180.878119625002,[np.float64(0.33)],[np.float64(-0.385)],[1],[0],[0],[2.4950474590004887],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
64,0,64,[np.float64(0.20875)],[np.float64(-0.20375)],[1],[0],[0],[2.656118457998673],['target'],64,0,64,0,180.8962597919999,,5,180.88923020900256,180.8962597919999,180.8962597919999,0.010948667000775458,183.5454222920016,[np.float64(0.20875)],[np.float64(-0.20375)],[1],[0],[0],[2.656118457998673],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
65,0,65,[np.float64(0.48)],[np.float64(0.0175)],[1],[0],[0],[1.6253924170014216],['target'],65,0,65,0,183.56659666700216,,5,183.55877487500038,183.56659666700216,183.56659666700216,0.013150292001228081,185.18423533399982,[np.float64(0.48)],[np.float64(0.0175)],[1],[0],[0],[1.6253924170014216],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
66,0,66,[np.float64(-0.255)],[np.float64(-0.4575)],[1],[0],[0],[2.4185650829967926],['target'],66,0,66,0,185.2034368340028,,5,185.1960015420009,185.2034368340028,185.2034368340028,0.011593791001359932,187.61463025000194,[np.float64(-0.255)],[np.float64(-0.4575)],[1],[0],[0],[2.4185650829967926],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
67,0,67,[np.float64(0.0325)],[np.float64(0.04375)],[1],[0],[0],[2.6576984160019492],['target'],67,0,67,0,187.63370183400184,,5,187.62632145899988,187.63370183400184,187.63370183400184,0.011493000001792097,190.28408420900087,[np.float64(0.0325)],[np.float64(0.04375)],[1],[0],[0],[2.6576984160019492],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
68,0,68,[np.float64(0.325)],[np.float64(-0.385)],[1],[0],[0],[2.4570106670034875],['target'],68,0,68,0,190.31430650000038,,10,190.30469170900324,190.31430650000038,190.31430650000038,0.020424667000042973,192.76174879200335,[np.float64(0.325)],[np.float64(-0.385)],[1],[0],[0],[2.4570106670034875],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
69,0,69,[np.float64(0.305)],[np.float64(0.29)],[1],[0],[0],[2.7359967500015046],['target'],69,0,69,0,192.79021383400323,,10,192.78121162500247,192.79021383400323,192.79021383400323,0.01928224999937811,195.51725937500305,[np.float64(0.305)],[np.float64(0.29)],[1],[0],[0],[2.7359967500015046],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
70,0,70,[np.float64(-0.22375)],[np.float64(-0.0025)],[1],[0],[0],[2.865511082996818],['target'],70,0,70,0,195.53587337499994,,5,195.52879033400313,195.53587337499994,195.53587337499994,0.011348624997481238,198.3943598750011,[np.float64(-0.22375)],[np.float64(-0.0025)],[1],[0],[0],[2.865511082996818],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
71,0,71,[np.float64(-0.09125)],[np.float64(0.39)],[1],[0],[0],[3.411727915998199],['target'],71,0,71,0,198.4262833339999,,10,198.4165536670007,198.4262833339999,198.4262833339999,0.022027957998943748,201.8283300840012,[np.float64(-0.09125)],[np.float64(0.39)],[1],[0],[0],[3.411727915998199],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
72,0,72,[np.float64(0.13)],[np.float64(0.4425)],[1],[0],[0],[3.1033864579985675],['target'],72,0,72,0,201.8578064170033,,10,201.8479739170034,201.8578064170033,201.8578064170033,0.01947779200054356,204.9514152920019,[np.float64(0.13)],[np.float64(0.4425)],[1],[0],[0],[3.1033864579985675],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
73,0,73,[np.float64(0.4325)],[np.float64(-0.02625)],[1],[0],[0],[2.791385500000615],['target'],73,0,73,0,204.9794684590015,,10,204.96988883400263,204.9794684590015,204.9794684590015,0.018299584000487812,207.7613187090028,[np.float64(0.4325)],[np.float64(-0.02625)],[1],[0],[0],[2.791385500000615],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
74,0,74,[np.float64(-0.4325)],[np.float64(-0.27875)],[1],[0],[0],[2.6113364580014604],['target'],74,0,74,0,207.77947687500273,,5,207.77245545900223,207.77947687500273,207.77947687500273,0.010976958998071495,210.38386166700002,[np.float64(-0.4325)],[np.float64(-0.27875)],[1],[0],[0],[2.6113364580014604],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
75,0,75,[np.float64(-0.2125)],[np.float64(0.365)],[1],[0],[0],[2.3880001670004276],['target'],75,0,75,0,210.4026547090034,,5,210.39541679200192,210.4026547090034,210.4026547090034,0.011385124998923857,212.78347787500024,[np.float64(-0.2125)],[np.float64(0.365)],[1],[0],[0],[2.3880001670004276],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
76,0,76,[np.float64(-0.27)],[np.float64(-0.4375)],[1],[0],[0],[3.095507541002007],['target'],76,0,76,0,212.81439929200133,,10,212.80480970900317,212.81439929200133,212.81439929200133,0.021168250001210254,215.90035408400217,[np.float64(-0.27)],[np.float64(-0.4375)],[1],[0],[0],[3.095507541002007],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
77,0,77,[np.float64(0.19)],[np.float64(0.4575)],[1],[0],[0],[4.147541667000041],['target'],77,0,77,0,215.92939141700117,,10,215.91955541700008,215.92939141700117,215.92939141700117,0.019062957999267383,220.0671350420016,[np.float64(0.19)],[np.float64(0.4575)],[1],[0],[0],[4.147541667000041],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
78,0,78,[np.float64(0.13875)],[np.float64(0.0125)],[1],[0],[0],[2.148070833998645],['target'],78,0,78,0,220.09485762500117,,10,220.0853123750021,220.09485762500117,220.09485762500117,0.018039167000097223,222.23342754199984,[np.float64(0.13875)],[np.float64(0.0125)],[1],[0],[0],[2.148070833998645],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
79,0,79,[np.float64(0.32875)],[np.float64(-0.25125)],[1],[0],[0],[2.931290666998393],['target'],79,0,79,0,222.2617303750012,,10,222.2524621670018,222.2617303750012,222.2617303750012,0.018859125000744825,225.18379358400125,[np.float64(0.32875)],[np.float64(-0.25125)],[1],[0],[0],[2.931290666998393],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
80,0,80,[np.float64(-0.365)],[np.float64(0.34625)],[1],[0],[0],[1.9661369579989696],['target'],80,0,80,0,225.20109137500185,,5,225.1941996250025,225.20109137500185,225.20109137500185,0.010263749998557614,227.16038695899988,[np.float64(-0.365)],[np.float64(0.34625)],[1],[0],[0],[1.9661369579989696],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
81,0,81,[np.float64(0.065)],[np.float64(0.26875)],[1],[0],[0],[2.2292676249999204],['target'],81,0,81,0,227.1908774170006,,10,227.1810471250028,227.1908774170006,227.1908774170006,0.02052387499861652,229.41035870900305,[np.float64(0.065)],[np.float64(0.26875)],[1],[0],[0],[2.2292676249999204],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
82,0,82,[np.float64(-0.1125)],[np.float64(-0.3)],[1],[0],[0],[2.4898304999987886],['target'],82,0,82,0,229.42771950000315,,5,229.42079054200076,229.42771950000315,229.42771950000315,0.01026945899866405,231.91070162500182,[np.float64(-0.1125)],[np.float64(-0.3)],[1],[0],[0],[2.4898304999987886],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
83,0,83,[np.float64(0.4375)],[np.float64(-0.01)],[1],[0],[0],[2.543601999997918],['target'],83,0,83,0,231.94290170900058,,10,231.93302908400074,231.94290170900058,231.94290170900058,0.02215254200200434,234.4766660000023,[np.float64(0.4375)],[np.float64(-0.01)],[1],[0],[0],[2.543601999997918],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
84,0,84,[np.float64(0.26125)],[np.float64(-0.13125)],[1],[0],[0],[1.6164053749998857],['target'],84,0,84,0,234.5042858750021,,10,234.49469050000334,234.5042858750021,234.5042858750021,0.017886666999402223,236.11114241700125,[np.float64(0.26125)],[np.float64(-0.13125)],[1],[0],[0],[1.6164053749998857],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
85,0,85,[np.float64(0.30625)],[np.float64(-0.23375)],[1],[0],[0],[1.514454874999501],['target'],85,0,85,0,236.1393035000001,,10,236.12982062500305,236.1393035000001,236.1393035000001,0.018503749997762498,237.64431579200027,[np.float64(0.30625)],[np.float64(-0.23375)],[1],[0],[0],[1.514454874999501],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
86,0,86,[np.float64(-0.11375)],[np.float64(-0.335)],[1],[0],[0],[1.628323917000671],['target'],86,0,86,0,237.6613840420032,,5,237.65440954200312,237.6613840420032,237.6613840420032,0.00995191600304679,239.2827857500015,[np.float64(-0.11375)],[np.float64(-0.335)],[1],[0],[0],[1.628323917000671],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
87,0,87,[np.float64(-0.11125)],[np.float64(-0.215)],[1],[0],[0],[1.8221851250018517],['target'],87,0,87,0,239.3015659590019,,5,239.29432937500314,239.3015659590019,239.3015659590019,0.011403917000279762,241.11657783400005,[np.float64(-0.11125)],[np.float64(-0.215)],[1],[0],[0],[1.8221851250018517],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
88,0,88,[np.float64(0.2575)],[np.float64(0.2125)],[1],[0],[0],[2.179657666998537],['target'],88,0,88,0,241.14728720900166,,10,241.13748133400077,241.14728720900166,241.14728720900166,0.02071383400107152,243.31718291700236,[np.float64(0.2575)],[np.float64(0.2125)],[1],[0],[0],[2.179657666998537],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
89,0,89,"[np.float64(0.18375), np.float64(0.185), np.float64(0.185)]","[np.float64(-0.41625), np.float64(-0.42625), np.float64(-0.43625)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.2462502919988765, 2.706199625001318, 3.0904202919991803]","[None, None, 'target']",89,0,89,0,243.34662454200225,,10,243.3368870000013,243.34662454200225,243.34662454200225,0.019541333000233863,246.42736337500173,"[np.float64(0.18375), np.float64(0.185), np.float64(0.185)]","[np.float64(-0.41625), np.float64(-0.42625), np.float64(-0.43625)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.2462502919988765, 2.706199625001318, 3.0904202919991803]","[None, None, 'target']",005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
90,0,90,[np.float64(0.3575)],[np.float64(-0.33375)],[1],[0],[0],[1.422301917002187],['target'],90,0,90,0,246.44591920899984,,5,246.43890470900078,246.44591920899984,246.44591920899984,0.011330249999446096,247.86127245900207,[np.float64(0.3575)],[np.float64(-0.33375)],[1],[0],[0],[1.422301917002187],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
91,0,91,[np.float64(-0.0025)],[np.float64(-0.36625)],[1],[0],[0],[1.6589672499976587],['target'],91,0,91,0,247.88187550000293,,5,247.8741816670008,247.88187550000293,247.88187550000293,0.012734416999592213,249.53320712500135,[np.float64(-0.0025)],[np.float64(-0.36625)],[1],[0],[0],[1.6589672499976587],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
92,0,92,"[np.float64(-0.215), np.float64(-0.2575)]","[np.float64(0.445), np.float64(0.44625)]","[1, 1]","[0, 0]","[0, 0]","[2.267661959001998, 3.1557246250013122]","[None, 'target']",92,0,92,0,249.5525502920027,,5,249.54511279200233,249.5525502920027,249.5525502920027,0.011744957999326289,252.70090687500124,"[np.float64(-0.215), np.float64(-0.2575)]","[np.float64(0.445), np.float64(0.44625)]","[1, 1]","[0, 0]","[0, 0]","[2.267661959001998, 3.1557246250013122]","[None, 'target']",005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
93,0,93,[np.float64(-0.43625)],[np.float64(-0.47375)],[1],[0],[0],[2.1467639160000545],['target'],93,0,93,0,252.72213929200007,,5,252.71448874999987,252.72213929200007,252.72213929200007,0.013340416000573896,254.861326000002,[np.float64(-0.43625)],[np.float64(-0.47375)],[1],[0],[0],[2.1467639160000545],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
94,0,94,[np.float64(-0.18875)],[np.float64(-0.16125)],[1],[0],[0],[1.3365065830003005],['target'],94,0,94,0,254.88256529200225,,5,254.87476812500245,254.88256529200225,254.88256529200225,0.01324995899994974,256.2113288340006,[np.float64(-0.18875)],[np.float64(-0.16125)],[1],[0],[0],[1.3365065830003005],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
95,0,95,[np.float64(0.12)],[np.float64(0.46125)],[1],[0],[0],[2.243482875001064],['target'],95,0,95,0,256.23009850000017,,5,256.2228584170007,256.23009850000017,256.23009850000017,0.011359250001987675,258.4664024170015,[np.float64(0.12)],[np.float64(0.46125)],[1],[0],[0],[2.243482875001064],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
96,0,96,[np.float64(0.365)],[np.float64(-0.10875)],[1],[0],[0],[1.5846421249989362],['target'],96,0,96,0,258.48676162500124,,5,258.4792652920005,258.48676162500124,258.48676162500124,0.012705624998488929,260.0639782090002,[np.float64(0.365)],[np.float64(-0.10875)],[1],[0],[0],[1.5846421249989362],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
97,0,97,[np.float64(0.3875)],[np.float64(-0.38625)],[1],[0],[0],[2.7422804579982767],['target'],97,0,97,0,260.09406595900145,,10,260.0842466670001,260.09406595900145,260.09406595900145,0.02009149999867077,262.8265677920026,[np.float64(0.3875)],[np.float64(-0.38625)],[1],[0],[0],[2.7422804579982767],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
98,0,98,[np.float64(0.46)],[np.float64(-0.31125)],[1],[0],[0],[1.7815238750008575],['target'],98,0,98,0,262.8551115420014,,10,262.84536870900047,262.8551115420014,262.8551115420014,0.018640374997630715,264.6269330840005,[np.float64(0.46)],[np.float64(-0.31125)],[1],[0],[0],[1.7815238750008575],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
99,0,99,[np.float64(-0.37)],[np.float64(0.1825)],[1],[0],[0],[1.7537066669974593],['target'],99,0,99,0,264.65610533400104,,10,264.64641787500295,264.65610533400104,264.65610533400104,0.019326166999235284,266.400171917001,[np.float64(-0.37)],[np.float64(0.1825)],[1],[0],[0],[1.7537066669974593],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
100,0,100,[np.float64(0.0775)],[np.float64(0.0325)],[1],[0],[0],[1.0229021669983922],['target'],100,0,100,0,266.41758312500315,,5,266.41051687500294,266.41758312500315,266.41758312500315,0.01015887500034296,267.43348425000295,[np.float64(0.0775)],[np.float64(0.0325)],[1],[0],[0],[1.0229021669983922],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
101,0,101,[np.float64(0.49625)],[np.float64(-0.21375)],[1],[0],[0],[1.2868916670013277],['target'],101,0,101,0,267.45318325000335,,5,267.44572545900155,267.45318325000335,267.45318325000335,0.012071332999767037,268.7326928750008,[np.float64(0.49625)],[np.float64(-0.21375)],[1],[0],[0],[1.2868916670013277],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
102,0,102,[np.float64(0.02875)],[np.float64(-0.29375)],[1],[0],[0],[1.536785583000892],['target'],102,0,102,0,268.75385929200274,,5,268.7462633340001,268.75385929200274,268.75385929200274,0.0134022919992276,270.28309725000145,[np.float64(0.02875)],[np.float64(-0.29375)],[1],[0],[0],[1.536785583000892],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
103,0,103,[np.float64(-0.245)],[np.float64(0.4675)],[1],[0],[0],[2.032159541002329],['target'],103,0,103,0,270.3017423340025,,5,270.2945604170018,270.3017423340025,270.3017423340025,0.011321667003358016,272.32678300000043,[np.float64(-0.245)],[np.float64(0.4675)],[1],[0],[0],[2.032159541002329],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
104,0,104,[np.float64(0.32)],[np.float64(-0.0525)],[1],[0],[0],[1.338777958000719],['target'],104,0,104,0,272.34703308400276,,5,272.3392601250016,272.34703308400276,272.34703308400276,0.012306958000408486,273.67809808400125,[np.float64(0.32)],[np.float64(-0.0525)],[1],[0],[0],[1.338777958000719],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
105,0,105,[np.float64(0.0425)],[np.float64(0.04375)],[1],[0],[0],[1.153937875002157],['target'],105,0,105,0,273.6982091250029,,5,273.6907294170014,273.6982091250029,273.6982091250029,0.012463916998967761,274.8447322920001,[np.float64(0.0425)],[np.float64(0.04375)],[1],[0],[0],[1.153937875002157],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
106,0,106,"[np.float64(-0.37875), np.float64(-0.28375), np.float64(-0.3175)]","[np.float64(-0.18375), np.float64(-0.15375), np.float64(-0.1725)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.1367437919980148, 2.2273115829993912, 2.843015332997311]","[None, None, 'target']",106,0,106,0,274.86374075000276,,5,274.85652816700167,274.86374075000276,274.86374075000276,0.011628082997049205,277.699605167003,"[np.float64(-0.37875), np.float64(-0.28375), np.float64(-0.3175)]","[np.float64(-0.18375), np.float64(-0.15375), np.float64(-0.1725)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.1367437919980148, 2.2273115829993912, 2.843015332997311]","[None, None, 'target']",005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
107,0,107,[np.float64(-0.445)],[np.float64(-0.37375)],[1],[0],[0],[1.1104054170027666],['target'],107,0,107,0,277.73003087500183,,10,277.7201519170012,277.73003087500183,277.73003087500183,0.020327750000433298,278.8305856250008,[np.float64(-0.445)],[np.float64(-0.37375)],[1],[0],[0],[1.1104054170027666],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
108,0,108,[np.float64(-0.4825)],[np.float64(0.25875)],[1],[0],[0],[1.7367743750000955],['target'],108,0,108,0,278.8462463750002,,5,278.8400532500018,278.8462463750002,278.8462463750002,0.009318791999248788,280.57693520900284,[np.float64(-0.4825)],[np.float64(0.25875)],[1],[0],[0],[1.7367743750000955],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
109,0,109,[np.float64(0.22875)],[np.float64(-0.23)],[1],[0],[0],[1.2256540409980516],['target'],109,0,109,0,280.59838958399996,,5,280.59085270900323,280.59838958399996,280.59838958399996,0.013713125001231674,281.81655483400027,[np.float64(0.22875)],[np.float64(-0.23)],[1],[0],[0],[1.2256540409980516],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
110,0,110,[np.float64(0.3375)],[np.float64(-0.23125)],[1],[0],[0],[1.2410697079976671],['target'],110,0,110,0,281.8458365840015,,10,281.83604150000247,281.8458365840015,281.8458365840015,0.019353125000634464,283.07715433400153,[np.float64(0.3375)],[np.float64(-0.23125)],[1],[0],[0],[1.2410697079976671],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
111,0,111,"[np.float64(0.06), np.float64(-0.0025), np.float64(0.0375)]","[np.float64(-0.365), np.float64(-0.34375), np.float64(-0.365)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.631657041998551, 2.2368389170005685, 2.840594749999582]","[None, None, 'target']",111,0,111,0,283.10474470900226,,10,283.0953764590013,283.10474470900226,283.10474470900226,0.01805716699891491,285.93605095900057,"[np.float64(0.06), np.float64(-0.0025), np.float64(0.0375)]","[np.float64(-0.365), np.float64(-0.34375), np.float64(-0.365)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.631657041998551, 2.2368389170005685, 2.840594749999582]","[None, None, 'target']",005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
112,0,112,[np.float64(0.12)],[np.float64(0.285)],[1],[0],[0],[1.346368958002131],['target'],112,0,112,0,285.9562404590033,,5,285.9484872920002,285.9562404590033,285.9562404590033,0.012204291000671219,287.2949126250023,[np.float64(0.12)],[np.float64(0.285)],[1],[0],[0],[1.346368958002131],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
113,0,113,[np.float64(0.14125)],[np.float64(0.2175)],[1],[0],[0],[0.8180609999981243],['target'],113,0,113,0,287.32441970900254,,10,287.31469912500324,287.32441970900254,287.32441970900254,0.019627540998044424,288.1328044590009,[np.float64(0.14125)],[np.float64(0.2175)],[1],[0],[0],[0.8180609999981243],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
114,0,114,[np.float64(-0.075)],[np.float64(-0.1025)],[1],[0],[0],[1.0891467080000439],['target'],114,0,114,0,288.15024554200136,,5,288.1433245840017,288.15024554200136,288.15024554200136,0.010351375000027474,289.232533917002,[np.float64(-0.075)],[np.float64(-0.1025)],[1],[0],[0],[1.0891467080000439],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
115,0,115,[np.float64(0.14875)],[np.float64(-0.165)],[1],[0],[0],[0.9392359160010528],['target'],115,0,115,0,289.251595042002,,5,289.2442205840016,289.251595042002,289.251595042002,0.011518584000441479,290.1835169170008,[np.float64(0.14875)],[np.float64(-0.165)],[1],[0],[0],[0.9392359160010528],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
116,0,116,[np.float64(0.4125)],[np.float64(-0.145)],[1],[0],[0],[2.187905167000281],['target'],116,0,116,0,290.2153648340027,,10,290.2056564170016,290.2153648340027,290.2153648340027,0.02198054199834587,292.39359437500025,[np.float64(0.4125)],[np.float64(-0.145)],[1],[0],[0],[2.187905167000281],['target'],005,001,2025-09-30_12h00.34.381,Visual Search,,2025.1.1,None,2025-09-30 12h00.48.558655 +0530,
