reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,115,26,83,83,0,l,0.2817097489605658,None,0,83,83,68,122.00063183298334,,121.9919060409884,122.00063183298334,122.98432749998756,122.98432749998756,122.99441891600145,123.26853595802095,l,0.2817097489605658,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
72,96,115,84,84,0,l,1.7336429579881951,None,0,84,84,30,123.2831197080086,,123.27470920799533,123.2831197080086,124.2689537910046,124.2689537910046,124.27759637497365,126.01289158302825,l,1.7336429579881951,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
10,20,3,85,85,0,t,0.6756761250435375,None,0,85,85,45,126.0300864999881,,126.02039504097775,126.0300864999881,127.0112561659771,127.0112561659771,127.02783695800463,127.69635425001616,t,0.6756761250435375,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
25,45,16,86,86,0,l,0.21155529201496392,None,0,86,86,10,127.71360474999528,,127.70463712501805,127.71360474999528,128.69438066601288,128.69438066601288,128.71078029100318,128.91289362497628,l,0.21155529201496392,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
68,92,105,87,87,0,t,0.2900138740078546,None,0,87,87,28,128.9289620409836,,128.91967295802897,128.9289620409836,129.91073362500174,129.91073362500174,129.9275812500273,130.21202249999624,t,0.2900138740078546,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
60,125,28,88,88,0,l,0.2915407079854049,None,0,88,88,70,130.22619970800588,,130.21702020801604,130.22619970800588,131.21122762502637,131.21122762502637,131.21794216602575,131.51224520802498,l,0.2915407079854049,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
26,52,11,89,89,0,l,0.04373237496474758,None,0,89,89,53,131.52736875001574,,131.51761637500022,131.52736875001574,132.5109405000112,132.5109405000112,132.51764666597592,132.56289341597585,l,0.04373237496474758,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
22,44,9,90,90,0,t,0.2456694989814423,None,0,90,90,51,132.57943537499523,,132.5700709160301,132.57943537499523,133.56115383299766,133.56115383299766,133.57752749999054,133.81236400001217,t,0.2456694989814423,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
58,120,27,91,91,0,l,0.3158129579969682,None,0,91,91,69,133.82875329098897,,133.8195350000169,133.82875329098897,134.81096008297754,134.81096008297754,134.82778541598236,135.12929941597395,l,0.3158129579969682,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
76,165,36,92,92,0,t,0.38012883299961686,None,0,92,92,78,135.14621166599682,,135.13648337498307,135.14621166599682,136.12752087501576,136.12752087501576,136.14414829103043,136.51293650001753,t,0.38012883299961686,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
28,48,20,93,93,0,t,1.3788339580059983,None,0,93,93,11,136.53076112497365,,136.52137941599358,136.53076112497365,137.51089504099218,137.51089504099218,137.52748204098316,138.89608041598694,t,1.3788339580059983,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
50,100,23,94,94,0,l,0.17023224901640788,None,0,94,94,65,138.91324791597435,,138.9033547079889,138.91324791597435,139.89426354097668,139.89426354097668,139.91090662498027,140.06795325002167,l,0.17023224901640788,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
66,140,31,95,95,0,l,0.060843000013846904,None,0,95,95,73,140.08266449999064,,140.07443954102928,140.08266449999064,141.06084212497808,141.06084212497808,141.07745841599535,141.1285183330183,l,0.060843000013846904,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
78,170,37,96,96,0,l,0.22119541600113735,None,0,96,96,79,141.14418100001058,,141.1348077079747,141.14418100001058,142.11829920799937,142.11829920799937,142.13238258298952,142.3454511659802,l,0.22119541600113735,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
94,145,170,97,97,0,l,0.26794666599016637,None,0,97,97,41,142.36162133299513,,142.35263249999844,142.36162133299513,143.34349204099271,143.34349204099271,143.3608805409749,143.6182513749809,l,0.26794666599016637,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
94,210,45,98,98,0,l,0.03544474998489022,None,0,98,98,87,143.63362254097592,,143.6243394999765,143.63362254097592,144.61596458300482,144.61596458300482,144.62708608299727,144.66172783297952,l,0.03544474998489022,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
96,150,175,99,99,0,l,0.2200321659911424,None,0,99,99,42,144.6745062909904,,144.6666705000098,144.6745062909904,145.66136575001292,145.66136575001292,145.67760716599878,145.88343570800498,l,0.2200321659911424,None,660298,001,2025-10-30_10h13.15.564,Delay Discounting,,2025.1.1,None,2025-10-30 10h14.09.757108 +0530,
