thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
119,0,119,[np.float64(0.2175)],[np.float64(0.135)],[1],[0],[0],[1.1901909170010185],['target'],119,0,119,0,182.72528008399968,,5,182.71839624999848,182.72528008399968,182.72528008399968,0.010313208997104084,183.90865145899807,[np.float64(0.2175)],[np.float64(0.135)],[1],[0],[0],[1.1901909170010185],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
120,0,120,[np.float64(-0.3625)],[np.float64(0.29875)],[1],[0],[0],[3.118279957998311],['target'],120,0,120,0,183.93783812499896,,10,183.9288985839994,183.93783812499896,183.93783812499896,0.020072999999683816,187.04722983399915,[np.float64(-0.3625)],[np.float64(0.29875)],[1],[0],[0],[3.118279957998311],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
121,0,121,"[np.float64(-0.17375), np.float64(-0.13875)]","[np.float64(-0.365), np.float64(-0.36125)]","[1, 1]","[0, 0]","[0, 0]","[1.085540249998303, 1.8659865419976995]","[None, 'target']",121,0,121,0,187.06530962499892,,5,187.0584107499999,187.06530962499892,187.06530962499892,0.011018375000276137,188.92445991699788,"[np.float64(-0.17375), np.float64(-0.13875)]","[np.float64(-0.365), np.float64(-0.36125)]","[1, 1]","[0, 0]","[0, 0]","[1.085540249998303, 1.8659865419976995]","[None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
122,0,122,[np.float64(0.42375)],[np.float64(-0.2275)],[1],[0],[0],[1.193318958998134],['target'],122,0,122,0,188.94511712500025,,5,188.93754358399747,188.94511712500025,188.94511712500025,0.012876583001343533,190.13093070899777,[np.float64(0.42375)],[np.float64(-0.2275)],[1],[0],[0],[1.193318958998134],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
123,0,123,[np.float64(0.35875)],[np.float64(-0.0875)],[1],[0],[0],[0.753147874998831],['target'],123,0,123,0,190.1501840839992,,5,190.14285625000048,190.1501840839992,190.1501840839992,0.011773292000725633,190.89604979199794,[np.float64(0.35875)],[np.float64(-0.0875)],[1],[0],[0],[0.753147874998831],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
124,0,124,"[np.float64(-0.37875), np.float64(-0.42625)]","[np.float64(-0.17875), np.float64(-0.18125)]","[1, 1]","[0, 0]","[0, 0]","[1.1226361659973918, 1.5555148329985968]","[None, 'target']",124,0,124,0,190.91432862500005,,5,190.90721241699794,190.91432862500005,190.91432862500005,0.011039707998861559,192.46278054199865,"[np.float64(-0.37875), np.float64(-0.42625)]","[np.float64(-0.17875), np.float64(-0.18125)]","[1, 1]","[0, 0]","[0, 0]","[1.1226361659973918, 1.5555148329985968]","[None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
125,0,125,[np.float64(-0.36875)],[np.float64(0.09375)],[1],[0],[0],[1.0549546669972187],['target'],125,0,125,0,192.48157362499842,,5,192.47444704199734,192.48157362499842,192.48157362499842,0.011510000000271248,193.52945125000042,[np.float64(-0.36875)],[np.float64(0.09375)],[1],[0],[0],[1.0549546669972187],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
126,0,126,[np.float64(0.145)],[np.float64(0.255)],[1],[0],[0],[0.8398435410017555],['target'],126,0,126,0,193.5478579169976,,5,193.540644875,193.5478579169976,193.5478579169976,0.011066625000239583,194.38053720899916,[np.float64(0.145)],[np.float64(0.255)],[1],[0],[0],[0.8398435410017555],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
127,0,127,[np.float64(-0.365)],[np.float64(-0.19375)],[1],[0],[0],[1.5826061249972554],['target'],127,0,127,0,194.3994115839996,,5,194.39193095899827,194.3994115839996,194.3994115839996,0.011258375001489185,195.97458462500072,[np.float64(-0.365)],[np.float64(-0.19375)],[1],[0],[0],[1.5826061249972554],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
128,0,128,[np.float64(0.06)],[np.float64(-0.1875)],[1],[0],[0],[1.2055782499992347],['target'],128,0,128,0,195.9929975419982,,5,195.98585941700003,195.9929975419982,195.9929975419982,0.011145333002787083,197.1914941670002,[np.float64(0.06)],[np.float64(-0.1875)],[1],[0],[0],[1.2055782499992347],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
129,0,129,[np.float64(0.09375)],[np.float64(-0.44625)],[1],[0],[0],[1.126151624997874],['target'],129,0,129,0,197.2105750419978,,5,197.20331475000057,197.2105750419978,197.2105750419978,0.01165483400109224,198.32952487500006,[np.float64(0.09375)],[np.float64(-0.44625)],[1],[0],[0],[1.126151624997874],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
130,0,130,[np.float64(-0.06875)],[np.float64(0.14875)],[1],[0],[0],[3.171878499997547],['target'],130,0,130,0,198.34882529199967,,5,198.34151629199914,198.34882529199967,198.34882529199967,0.01183208300062688,201.51347391699892,[np.float64(-0.06875)],[np.float64(0.14875)],[1],[0],[0],[3.171878499997547],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
131,0,131,[np.float64(-0.205)],[np.float64(-0.18)],[1],[0],[0],[1.0163916670026083],['target'],131,0,131,0,201.5324409169989,,5,201.5251582919991,201.5324409169989,201.5324409169989,0.011508667001180584,202.54159499999878,[np.float64(-0.205)],[np.float64(-0.18)],[1],[0],[0],[1.0163916670026083],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
132,0,132,[np.float64(0.47875)],[np.float64(0.4725)],[1],[0],[0],[1.2602127499994822],['target'],132,0,132,0,202.56043149999823,,5,202.5531387919982,202.56043149999823,202.56043149999823,0.011404624998249346,203.81340045899924,[np.float64(0.47875)],[np.float64(0.4725)],[1],[0],[0],[1.2602127499994822],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
133,0,133,[np.float64(-0.355)],[np.float64(-0.01625)],[1],[0],[0],[2.546232250002504],['target'],133,0,133,0,203.841737499999,,10,203.83294458399905,203.841737499999,203.841737499999,0.019411125002079643,206.37920829200084,[np.float64(-0.355)],[np.float64(-0.01625)],[1],[0],[0],[2.546232250002504],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
134,0,134,[np.float64(-0.10625)],[np.float64(-0.26375)],[1],[0],[0],[1.1908552499990037],['target'],134,0,134,0,206.3958535419988,,5,206.3889952089994,206.3958535419988,206.3958535419988,0.009656292000727262,207.57990420900023,[np.float64(-0.10625)],[np.float64(-0.26375)],[1],[0],[0],[1.1908552499990037],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
135,0,135,[np.float64(0.20125)],[np.float64(0.21625)],[1],[0],[0],[1.0832390830000804],['target'],135,0,135,0,207.59846724999807,,5,207.59141020899915,207.59846724999807,207.59846724999807,0.011372458000550978,208.6746983339981,[np.float64(0.20125)],[np.float64(0.21625)],[1],[0],[0],[1.0832390830000804],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
136,0,136,[np.float64(-0.20625)],[np.float64(0.275)],[1],[0],[0],[1.0788263750000624],['target'],136,0,136,0,208.7027578749985,,10,208.69447424999817,208.7027578749985,208.7027578749985,0.019637833000160754,209.77334116699785,[np.float64(-0.20625)],[np.float64(0.275)],[1],[0],[0],[1.0788263750000624],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
137,0,137,[np.float64(-0.1925)],[np.float64(0.305)],[1],[0],[0],[0.7125138330011396],['target'],137,0,137,0,209.7904891670005,,5,209.7836727920003,209.7904891670005,209.7904891670005,0.010177708998526214,210.4962451249994,[np.float64(-0.1925)],[np.float64(0.305)],[1],[0],[0],[0.7125138330011396],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
138,0,138,[np.float64(-0.19625)],[np.float64(0.47)],[1],[0],[0],[1.5786205409967806],['target'],138,0,138,0,210.5253080420007,,10,210.51639849999992,210.5253080420007,210.5253080420007,0.019998166000732454,212.09505491699747,[np.float64(-0.19625)],[np.float64(0.47)],[1],[0],[0],[1.5786205409967806],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
139,0,139,[np.float64(-0.15375)],[np.float64(0.4825)],[1],[0],[0],[0.9024067499994999],['target'],139,0,139,0,212.11026254199896,,5,212.10431720899942,212.11026254199896,212.11026254199896,0.009122166000452125,213.0067710839976,[np.float64(-0.15375)],[np.float64(0.4825)],[1],[0],[0],[0.9024067499994999],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
140,0,140,"[np.float64(-0.41), np.float64(-0.44375)]","[np.float64(-0.11625), np.float64(-0.1275)]","[1, 1]","[0, 0]","[0, 0]","[1.9033456670003943, 2.8975782500019704]","[None, 'target']",140,0,140,0,213.0353542089979,,10,213.02638999999908,213.0353542089979,213.0353542089979,0.01949400000012247,215.92400987499786,"[np.float64(-0.41), np.float64(-0.44375)]","[np.float64(-0.11625), np.float64(-0.1275)]","[1, 1]","[0, 0]","[0, 0]","[1.9033456670003943, 2.8975782500019704]","[None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
141,0,141,[np.float64(-0.14375)],[np.float64(-0.08)],[1],[0],[0],[1.0538931250011956],['target'],141,0,141,0,215.94994062499973,,10,215.94206045899773,215.94994062499973,215.94994062499973,0.017864791996544227,216.9959901250004,[np.float64(-0.14375)],[np.float64(-0.08)],[1],[0],[0],[1.0538931250011956],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
142,0,142,[np.float64(0.23)],[np.float64(0.23875)],[1],[0],[0],[0.9673780829980387],['target'],142,0,142,0,217.02047875000062,,10,217.0128982919996,217.02047875000062,217.02047875000062,0.01677604200085625,217.98031483399973,[np.float64(0.23)],[np.float64(0.23875)],[1],[0],[0],[0.9673780829980387],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
143,0,143,[np.float64(-0.12)],[np.float64(0.1975)],[1],[0],[0],[0.8341424579994055],['target'],143,0,143,0,217.99765325000044,,5,217.99083583399988,217.99765325000044,217.99765325000044,0.01038695800161804,218.8250439589974,[np.float64(-0.12)],[np.float64(0.1975)],[1],[0],[0],[0.8341424579994055],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
144,0,144,[np.float64(0.38375)],[np.float64(-0.435)],[1],[0],[0],[2.5624872500011406],['target'],144,0,144,0,218.85348499999964,,10,218.84478316699824,218.85348499999964,218.85348499999964,0.01957445899824961,221.4073169589974,[np.float64(0.38375)],[np.float64(-0.435)],[1],[0],[0],[2.5624872500011406],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
145,0,145,[np.float64(0.4675)],[np.float64(0.46375)],[1],[0],[0],[3.1655063329999393],['target'],145,0,145,0,221.43269087500084,,10,221.4247392920006,221.43269087500084,221.43269087500084,0.017262166998989414,224.59028766700067,[np.float64(0.4675)],[np.float64(0.46375)],[1],[0],[0],[3.1655063329999393],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
146,0,146,"[np.float64(-0.285), np.float64(-0.35625), np.float64(-0.31875)]","[np.float64(0.37125), np.float64(0.3875), np.float64(0.39)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.431129915999918, 2.114548375000595, 2.625551916000404]","[None, None, 'target']",146,0,146,0,224.60394183400058,,5,224.59847499999887,224.60394183400058,224.60394183400058,0.008076209000137169,227.22408637499757,"[np.float64(-0.285), np.float64(-0.35625), np.float64(-0.31875)]","[np.float64(0.37125), np.float64(0.3875), np.float64(0.39)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.431129915999918, 2.114548375000595, 2.625551916000404]","[None, None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
147,0,147,[np.float64(-0.23125)],[np.float64(-0.26125)],[1],[0],[0],[1.360012832999928],['target'],147,0,147,0,227.2433461670007,,5,227.23608429199885,227.2433461670007,227.2433461670007,0.011811790998763172,228.5961462089981,[np.float64(-0.23125)],[np.float64(-0.26125)],[1],[0],[0],[1.360012832999928],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
148,0,148,[np.float64(0.23375)],[np.float64(0.13125)],[1],[0],[0],[1.5732245420003892],['target'],148,0,148,0,228.62481395899886,,10,228.61641658399822,228.62481395899886,228.62481395899886,0.020138457999564707,230.18967599999814,[np.float64(0.23375)],[np.float64(0.13125)],[1],[0],[0],[1.5732245420003892],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
149,0,149,[np.float64(-0.0325)],[np.float64(0.2675)],[1],[0],[0],[0.7970100420025119],['target'],149,0,149,0,230.20639745899825,,5,230.19958379200034,230.20639745899825,230.20639745899825,0.009775541999260895,230.9966556670006,[np.float64(-0.0325)],[np.float64(0.2675)],[1],[0],[0],[0.7970100420025119],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
150,0,150,[np.float64(-0.015)],[np.float64(-0.1025)],[1],[0],[0],[1.2049810839998827],['target'],150,0,150,0,231.01530724999975,,5,231.00807474999965,231.01530724999975,231.01530724999975,0.011236124999413732,232.2131205000005,[np.float64(-0.015)],[np.float64(-0.1025)],[1],[0],[0],[1.2049810839998827],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
151,0,151,"[np.float64(0.39375), np.float64(0.38625)]","[np.float64(-0.43875), np.float64(-0.47)]","[1, 1]","[0, 0]","[0, 0]","[1.4495225000027858, 1.8320521670029848]","[None, 'target']",151,0,151,0,232.23269691699898,,5,232.225170624999,232.23269691699898,232.23269691699898,0.011889417000929825,234.05728083400027,"[np.float64(0.39375), np.float64(0.38625)]","[np.float64(-0.43875), np.float64(-0.47)]","[1, 1]","[0, 0]","[0, 0]","[1.4495225000027858, 1.8320521670029848]","[None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
152,0,152,[np.float64(0.09375)],[np.float64(-0.22125)],[1],[0],[0],[2.0436594579987286],['target'],152,0,152,0,234.07690679199732,,5,234.06954699999915,234.07690679199732,234.07690679199732,0.012070584001776297,236.1132721670001,[np.float64(0.09375)],[np.float64(-0.22125)],[1],[0],[0],[2.0436594579987286],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
153,0,153,[np.float64(0.475)],[np.float64(0.39)],[1],[0],[0],[1.3074666669999715],['target'],153,0,153,0,236.1417303749986,,10,236.1329794589983,236.1417303749986,236.1417303749986,0.01954558299985365,237.4404859999995,[np.float64(0.475)],[np.float64(0.39)],[1],[0],[0],[1.3074666669999715],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
154,0,154,[np.float64(0.36875)],[np.float64(0.02625)],[1],[0],[0],[1.3056652500017663],['target'],154,0,154,0,237.45807041700027,,5,237.45118183399973,237.45807041700027,237.45807041700027,0.010532333002629457,238.75690612499966,[np.float64(0.36875)],[np.float64(0.02625)],[1],[0],[0],[1.3056652500017663],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
155,0,155,[np.float64(0.09)],[np.float64(-0.06625)],[1],[0],[0],[1.0727532089986198],['target'],155,0,155,0,238.77591108399793,,5,238.76854166699923,238.77591108399793,238.77591108399793,0.011462165999546414,239.8413607500006,[np.float64(0.09)],[np.float64(-0.06625)],[1],[0],[0],[1.0727532089986198],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
156,0,156,[np.float64(-0.3825)],[np.float64(0.425)],[1],[0],[0],[1.1089087079999445],['target'],156,0,156,0,239.86066287499852,,5,239.85316041699843,239.86066287499852,239.86066287499852,0.011631500001385575,240.96212466699944,[np.float64(-0.3825)],[np.float64(0.425)],[1],[0],[0],[1.1089087079999445],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
157,0,157,[np.float64(0.32)],[np.float64(-0.42875)],[1],[0],[0],[2.84217287499996],['target'],157,0,157,0,240.989835417,,10,240.9816979169991,240.989835417,240.989835417,0.01944504199855146,243.82391933399776,[np.float64(0.32)],[np.float64(-0.42875)],[1],[0],[0],[2.84217287499996],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
158,0,158,[np.float64(-0.0125)],[np.float64(0.26375)],[1],[0],[0],[1.9976101249994827],['target'],158,0,158,0,243.8507693749998,,10,243.84276937499817,243.8507693749998,243.8507693749998,0.018678874999750406,245.84041654199973,[np.float64(-0.0125)],[np.float64(0.26375)],[1],[0],[0],[1.9976101249994827],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
159,0,159,[np.float64(-0.41375)],[np.float64(-0.24)],[1],[0],[0],[1.1137098750004952],['target'],159,0,159,0,245.85697133400026,,5,245.85010649999822,245.85697133400026,245.85697133400026,0.009556500001053791,246.96388975000082,[np.float64(-0.41375)],[np.float64(-0.24)],[1],[0],[0],[1.1137098750004952],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
160,0,160,[np.float64(-0.34)],[np.float64(0.18625)],[1],[0],[0],[1.4897838750002848],['target'],160,0,160,0,246.9936051250006,,10,246.98436500000025,246.9936051250006,246.9936051250006,0.020295000002079178,248.47420033399976,[np.float64(-0.34)],[np.float64(0.18625)],[1],[0],[0],[1.4897838750002848],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
161,0,161,[np.float64(-0.23625)],[np.float64(-0.295)],[1],[0],[0],[2.0646332500000426],['target'],161,0,161,0,248.5009164999974,,10,248.49285370899815,248.5009164999974,248.5009164999974,0.01846500000101514,250.55753845899744,[np.float64(-0.23625)],[np.float64(-0.295)],[1],[0],[0],[2.0646332500000426],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
162,0,162,[np.float64(-0.09125)],[np.float64(-0.08625)],[1],[0],[0],[1.0220511660008924],['target'],162,0,162,0,250.57582983400061,,5,250.5688468749977,250.57582983400061,250.57582983400061,0.011132583000289742,251.59096833399963,[np.float64(-0.09125)],[np.float64(-0.08625)],[1],[0],[0],[1.0220511660008924],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
163,0,163,[np.float64(-0.38625)],[np.float64(0.3425)],[1],[0],[0],[1.2788660420010274],['target'],163,0,163,0,251.62034162499913,,10,251.6115041669982,251.62034162499913,251.62034162499913,0.020357583998702466,252.89040329199997,[np.float64(-0.38625)],[np.float64(0.3425)],[1],[0],[0],[1.2788660420010274],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
164,0,164,[np.float64(-0.11625)],[np.float64(-0.1425)],[1],[0],[0],[1.3559006249997765],['target'],164,0,164,0,252.91429362499912,,10,252.9067650420002,252.91429362499912,252.91429362499912,0.016226499999902444,254.2627161249984,[np.float64(-0.11625)],[np.float64(-0.1425)],[1],[0],[0],[1.3559006249997765],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
165,0,165,"[np.float64(-0.1875), np.float64(-0.16)]","[np.float64(0.38875), np.float64(0.38875)]","[1, 1]","[0, 0]","[0, 0]","[1.1348447919990576, 1.4842376669985242]","[None, 'target']",165,0,165,0,254.2796619590008,,5,254.27287391699792,254.2796619590008,254.2796619590008,0.009993833002226893,255.75717129199984,"[np.float64(-0.1875), np.float64(-0.16)]","[np.float64(0.38875), np.float64(0.38875)]","[1, 1]","[0, 0]","[0, 0]","[1.1348447919990576, 1.4842376669985242]","[None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
166,0,166,[np.float64(0.35875)],[np.float64(0.05375)],[1],[0],[0],[1.320838667001226],['target'],166,0,166,0,255.7777168749999,,5,255.77026162499897,255.7777168749999,255.7777168749999,0.012856000001193024,257.0911607499984,[np.float64(0.35875)],[np.float64(0.05375)],[1],[0],[0],[1.320838667001226],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
167,0,167,[np.float64(0.2725)],[np.float64(-0.31)],[1],[0],[0],[1.2597424170016893],['target'],167,0,167,0,257.11069545899954,,5,257.1033462089981,257.11069545899954,257.11069545899954,0.012008083002001513,258.3631525839992,[np.float64(0.2725)],[np.float64(-0.31)],[1],[0],[0],[1.2597424170016893],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
168,0,168,[np.float64(0.33125)],[np.float64(0.10625)],[1],[0],[0],[1.2655062500016356],['target'],168,0,168,0,258.3822504999989,,5,258.37500524999996,258.3822504999989,258.3822504999989,0.011695791999954963,259.64063041699774,[np.float64(0.33125)],[np.float64(0.10625)],[1],[0],[0],[1.2655062500016356],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
169,0,169,[np.float64(0.31)],[np.float64(-0.2475)],[1],[0],[0],[1.042108500001632],['target'],169,0,169,0,259.66014062499744,,5,259.6527550419996,259.66014062499744,259.66014062499744,0.011923124999157153,260.6949211249994,[np.float64(0.31)],[np.float64(-0.2475)],[1],[0],[0],[1.042108500001632],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
170,0,170,"[np.float64(0.24875), np.float64(0.24875)]","[np.float64(0.42375), np.float64(0.38875)]","[1, 1]","[0, 0]","[0, 0]","[1.1468191250023665, 1.5128514169991831]","[None, 'target']",170,0,170,0,260.7241548339989,,10,260.71520220899765,260.7241548339989,260.7241548339989,0.020139792002737522,262.22809462499936,"[np.float64(0.24875), np.float64(0.24875)]","[np.float64(0.42375), np.float64(0.38875)]","[1, 1]","[0, 0]","[0, 0]","[1.1468191250023665, 1.5128514169991831]","[None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
171,0,171,[np.float64(0.15625)],[np.float64(-0.02375)],[1],[0],[0],[1.0522170000003825],['target'],171,0,171,0,262.24543512499804,,5,262.23858462499993,262.24543512499804,262.24543512499804,0.01030291600181954,263.29085695899994,[np.float64(0.15625)],[np.float64(-0.02375)],[1],[0],[0],[1.0522170000003825],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
172,0,172,[np.float64(0.08)],[np.float64(0.16)],[1],[0],[0],[0.7511999999987893],['target'],172,0,172,0,263.31866283400086,,10,263.31008170899804,263.31866283400086,263.31866283400086,0.019097374999546446,264.0613168339987,[np.float64(0.08)],[np.float64(0.16)],[1],[0],[0],[0.7511999999987893],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
173,0,173,[np.float64(0.31125)],[np.float64(0.005)],[1],[0],[0],[1.2838730840012431],['target'],173,0,173,0,264.0866617499996,,10,264.07889895900007,264.0866617499996,264.0866617499996,0.01745183299863129,265.3628188750008,[np.float64(0.31125)],[np.float64(0.005)],[1],[0],[0],[1.2838730840012431],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
174,0,174,"[np.float64(0.0), np.float64(0.01125), np.float64(-0.1075)]","[np.float64(-0.04375), np.float64(-0.0125), np.float64(0.21)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.8486491660005413, 2.358956041000056, 3.5926253750003525]","[None, None, 'target']",174,0,174,0,265.38870883399795,,10,265.38079229199866,265.38870883399795,265.38870883399795,0.017817916999774752,268.973472458998,"[np.float64(0.0), np.float64(0.01125), np.float64(-0.1075)]","[np.float64(-0.04375), np.float64(-0.0125), np.float64(0.21)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.8486491660005413, 2.358956041000056, 3.5926253750003525]","[None, None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
175,0,175,[np.float64(0.15)],[np.float64(-0.205)],[1],[0],[0],[1.5143426250033372],['target'],175,0,175,0,268.9999786669978,,10,268.99195758399946,268.9999786669978,268.9999786669978,0.018263000001752516,270.5063454589981,[np.float64(0.15)],[np.float64(-0.205)],[1],[0],[0],[1.5143426250033372],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
176,0,176,[np.float64(0.35875)],[np.float64(0.1525)],[1],[0],[0],[1.4446575840011064],['target'],176,0,176,0,270.56852974999856,,5,270.56338066699755,270.56852974999856,270.56852974999856,0.05685345900201355,272.00811262500065,[np.float64(0.35875)],[np.float64(0.1525)],[1],[0],[0],[1.4446575840011064],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
